Avg sleep time,Avg study time,Avg video game time,BMI,In a relationship,Family financial status,GPA,Laptop brand,TOEIC grade,IQ,Grade
7,11,1,31.0,Yes,average,4.1000000000000005,Asus,475,109,80+
6,4,2,33.0,Yes,average,4.3,Asus,615,143,80+
8,3,1,24.0,No,average,3.9000000000000004,Acer,505,137,80+
9,3,8,19.0,Yes,average,3.1,Acer,320,117,60-
7,5,1,29.0,Yes,low,4.1000000000000005,Others,420,102,80+
8,4,0,30.0,Yes,high,3.6,Dell,730,140,60~80
8,6,12,32.0,No,high,3.1,Razer,200,137,60~80
7,5,3,26.0,Yes,high,1.8,Asus,990,126,60-
9,5,1,22.0,No,low,2.4000000000000004,Apple,395,144,60~80
6,4,0,27.0,No,low,2.0,Leveno,495,100,60~80
9,7,1,26.0,Yes,high,2.4000000000000004,Microsoft,445,125,60~80
11,3,9,27.0,No,average,3.2,Acer,820,102,60-
7,5,7,25.0,No,average,3.9000000000000004,MSI,620,140,80+
8,7,0,27.0,Yes,high,4.1000000000000005,Acer,625,141,80+
11,9,0,23.0,Yes,high,2.9000000000000004,MSI,360,146,60~80
4,5,2,25.0,Yes,average,2.7,MSI,265,100,60-
6,7,2,28.0,Yes,low,2.2,Dell,245,124,60-
12,4,1,24.0,No,high,3.2,Microsoft,700,115,60-
8,6,3,20.0,Yes,high,4.0,Others,305,123,80+
7,6,2,20.0,No,average,3.5,Others,645,105,60~80
7,5,11,31.0,No,high,3.6,Others,210,120,60-
11,8,2,26.0,No,high,3.3000000000000003,Leveno,190,117,80+
6,3,6,23.0,No,low,2.1,Asus,570,133,60-
8,8,6,34.0,Yes,average,4.1000000000000005,HP,945,115,80+
7,5,3,21.0,Yes,high,1.8,Others,525,102,80+
9,2,3,21.0,Yes,high,3.7,HP,605,145,80+
4,7,11,33.0,No,average,2.4000000000000004,Microsoft,615,112,60-
9,2,0,31.0,Yes,average,3.6,HP,540,112,60-
6,8,2,35.0,No,low,2.4000000000000004,Others,420,110,80+
6,4,2,28.0,Yes,low,1.8,Others,355,136,80+
12,5,2,30.0,No,high,2.1,Razer,205,103,60~80
8,6,2,26.0,Yes,high,2.3000000000000003,Apple,825,132,80+
8,6,13,23.0,Yes,low,1.8,Asus,225,123,60-
8,5,0,24.0,Yes,average,1.8,Microsoft,775,134,80+
9,3,1,28.0,No,average,3.5,Others,480,127,80+
12,11,11,22.0,Yes,low,3.0,Acer,310,118,60-
10,3,13,35.0,No,low,2.8000000000000003,Apple,550,145,60-
8,3,3,23.0,Yes,low,3.5,MSI,990,116,60~80
6,3,2,35.0,Yes,high,1.8,Asus,35,148,60-
9,4,7,23.0,Yes,high,3.2,Apple,520,114,80+
10,5,10,26.0,No,low,4.1000000000000005,Razer,610,133,80+
5,3,7,29.0,No,high,3.8000000000000003,Apple,825,102,80+
8,5,3,28.0,Yes,average,2.7,Others,630,149,60-
11,10,2,23.0,Yes,average,3.0,HP,840,132,60~80
7,4,0,28.0,Yes,low,3.4000000000000004,Others,645,129,60~80
12,13,0,29.0,Yes,high,1.9000000000000001,Others,865,111,60~80
7,6,0,26.0,No,high,4.1000000000000005,Asus,205,112,80+
6,5,8,25.0,Yes,average,3.0,Microsoft,455,144,60-
9,5,2,33.0,Yes,low,3.8000000000000003,Dell,550,129,80+
8,7,0,19.0,Yes,high,4.0,Others,755,148,80+
8,5,3,22.0,No,average,4.1000000000000005,Acer,970,108,80+
8,4,4,19.0,Yes,average,3.5,Microsoft,665,118,60~80
9,7,2,35.0,No,high,3.1,Others,685,155,80+
12,5,2,23.0,No,average,3.9000000000000004,Asus,990,123,80+
4,3,3,35.0,No,low,3.2,Others,365,110,60-
5,3,2,29.0,Yes,average,3.6,Others,790,122,80+
8,13,0,29.0,No,low,2.1,Others,325,126,60~80
8,5,0,25.0,Yes,high,4.0,Asus,425,142,80+
6,8,0,19.0,No,average,2.2,Asus,480,125,60-
8,3,2,34.0,Yes,low,3.0,Others,165,113,80+
6,3,0,32.0,No,low,4.1000000000000005,Microsoft,570,117,80+
8,2,0,34.0,No,average,4.3,Apple,250,108,80+
5,4,2,29.0,Yes,low,2.0,Asus,495,100,60~80
6,6,3,26.0,No,low,4.1000000000000005,Microsoft,390,130,80+
8,3,3,29.0,No,low,3.1,HP,500,116,60~80
9,7,4,26.0,No,high,3.4000000000000004,Microsoft,470,118,60-
6,8,11,33.0,Yes,high,1.9000000000000001,Razer,435,117,60-
8,4,0,25.0,Yes,low,3.4000000000000004,Asus,525,146,60~80
6,3,6,23.0,No,high,2.5,Microsoft,625,100,60-
3,2,9,27.0,Yes,average,1.9000000000000001,Microsoft,425,104,60-
10,5,0,26.0,No,high,2.0,Razer,450,119,80+
8,3,8,26.0,No,average,2.1,MSI,295,109,60-
8,14,4,27.0,Yes,high,2.5,HP,790,103,80+
7,3,2,32.0,No,low,2.2,Apple,360,114,80+
9,3,10,20.0,No,average,1.8,HP,300,111,60-
5,3,3,30.0,No,low,2.5,Leveno,830,104,60~80
9,4,6,21.0,No,average,2.9000000000000004,HP,815,119,60-
9,5,0,30.0,No,high,3.3000000000000003,Microsoft,845,118,60-
5,8,9,19.0,No,average,3.5,Dell,530,111,60-
8,3,13,26.0,Yes,low,3.4000000000000004,Leveno,780,128,60-
7,11,0,20.0,No,high,4.3,Asus,750,109,80+
4,6,2,23.0,Yes,high,2.5,Leveno,500,138,60~80
8,2,2,35.0,No,high,3.8000000000000003,Acer,370,112,80+
5,4,1,21.0,No,low,4.3,Dell,445,144,80+
5,3,8,26.0,No,low,3.6,Dell,680,149,60-
7,4,0,27.0,Yes,high,3.0,Leveno,455,117,80+
12,7,6,31.0,Yes,average,2.8000000000000003,Asus,190,106,60-
8,11,1,27.0,Yes,high,2.9000000000000004,Asus,550,104,60-
12,4,0,31.0,No,low,3.7,Acer,455,128,80+
7,2,0,32.0,No,low,2.6,Others,570,134,60~80
8,7,1,21.0,No,low,3.0,HP,700,107,60~80
6,4,8,27.0,Yes,average,2.7,Apple,20,140,60-
9,12,2,34.0,Yes,average,2.8000000000000003,Microsoft,120,101,80+
10,5,12,31.0,Yes,low,2.6,HP,75,108,60-
4,5,0,26.0,No,high,4.1000000000000005,HP,5,114,80+
8,8,3,26.0,No,average,4.3,Acer,470,141,80+
5,6,1,22.0,Yes,average,2.5,Asus,560,143,60-
8,6,2,25.0,Yes,high,2.5,Acer,460,136,60~80
6,2,2,28.0,Yes,low,2.4000000000000004,Asus,740,112,60~80
6,7,0,31.0,Yes,average,3.5,HP,230,111,60-
10,3,0,22.0,No,high,3.2,Dell,680,126,80+
6,3,11,29.0,Yes,low,3.9000000000000004,HP,510,147,80+
4,3,3,32.0,Yes,average,4.0,Acer,520,143,80+
8,4,8,34.0,No,high,2.8000000000000003,Others,550,122,60-
10,6,2,21.0,Yes,average,4.3,HP,450,134,80+
6,3,2,20.0,Yes,low,3.6,Razer,755,136,60-
8,3,3,19.0,Yes,high,2.8000000000000003,MSI,140,104,80+
11,3,7,23.0,Yes,low,2.9000000000000004,Microsoft,425,143,60-
7,5,8,29.0,Yes,average,3.5,Asus,95,119,60-
7,5,4,25.0,Yes,high,3.7,Microsoft,180,101,80+
8,3,5,35.0,No,high,2.1,Microsoft,535,107,60-
9,3,4,31.0,No,high,2.8000000000000003,Asus,0,107,80+
10,6,12,33.0,Yes,high,3.1,Razer,775,114,60-
7,1,1,34.0,No,average,1.8,Leveno,795,130,60~80
7,3,9,35.0,No,average,3.3000000000000003,Acer,605,142,60-
7,2,0,30.0,Yes,average,2.9000000000000004,Apple,185,142,60~80
6,2,8,27.0,No,average,2.6,Apple,595,136,60-
6,2,2,29.0,Yes,average,2.2,Microsoft,535,143,80+
8,2,5,34.0,Yes,high,3.9000000000000004,Asus,500,142,80+
6,4,0,19.0,No,low,2.9000000000000004,Razer,290,106,60~80
7,2,9,25.0,No,average,3.5,Apple,990,121,60-
9,8,8,19.0,No,high,3.7,Microsoft,900,149,80+
6,5,12,31.0,Yes,high,4.1000000000000005,Acer,315,128,80+
5,6,6,33.0,Yes,low,3.5,HP,115,104,60-
8,4,0,35.0,Yes,high,3.6,Dell,515,101,60-
8,2,2,21.0,No,high,2.9000000000000004,Apple,990,147,80+
8,7,1,20.0,No,average,4.0,Asus,270,132,80+
6,6,0,20.0,Yes,low,2.3000000000000003,Microsoft,315,142,60-
9,13,2,31.0,Yes,high,3.2,Dell,740,139,60-
4,5,0,29.0,No,average,3.2,Asus,755,144,60~80
6,14,1,30.0,No,average,4.1000000000000005,Acer,545,171,80+
11,4,0,19.0,Yes,average,2.1,Asus,505,149,60~80
9,4,11,31.0,Yes,average,2.7,Leveno,325,134,60-
8,4,4,34.0,Yes,average,2.5,Microsoft,460,125,60-
7,3,6,27.0,No,low,3.5,Razer,485,142,60-
7,2,6,32.0,No,high,3.1,MSI,375,106,60-
7,4,7,35.0,Yes,high,4.1000000000000005,HP,155,127,80+
9,2,13,28.0,Yes,average,2.5,Asus,305,141,60-
7,6,7,30.0,Yes,low,2.5,HP,780,109,60-
6,9,4,27.0,No,low,3.0,Asus,725,149,60-
12,3,1,26.0,Yes,low,3.8000000000000003,Dell,635,118,80+
4,6,2,34.0,Yes,average,4.1000000000000005,MSI,225,147,80+
9,5,1,32.0,No,low,2.7,HP,990,149,60~80
8,4,5,23.0,Yes,average,2.1,Microsoft,410,118,60-
5,4,8,22.0,No,high,2.7,Asus,775,105,60-
8,6,0,34.0,Yes,average,2.2,Dell,0,136,60-
6,2,1,35.0,Yes,high,2.2,Acer,550,127,60~80
6,6,6,22.0,Yes,low,2.3000000000000003,HP,275,116,60-
6,3,0,32.0,Yes,low,4.0,Leveno,150,128,80+
7,10,3,25.0,Yes,average,3.0,Acer,405,145,60-
7,3,2,24.0,No,average,3.2,Dell,425,125,60-
7,4,3,27.0,No,average,2.8000000000000003,Asus,165,116,60-
5,6,3,21.0,No,high,2.4000000000000004,Apple,530,160,80+
12,4,4,26.0,No,average,3.7,Razer,640,129,80+
8,3,3,27.0,Yes,high,3.1,MSI,680,136,60~80
7,4,0,28.0,Yes,low,4.2,Microsoft,475,127,80+
7,3,4,30.0,No,high,2.6,Asus,460,107,60-
7,6,8,21.0,Yes,average,3.4000000000000004,Razer,545,126,60-
4,5,9,34.0,Yes,average,2.3000000000000003,Razer,540,125,60-
8,4,11,35.0,No,average,3.0,Apple,0,143,60-
7,3,2,34.0,Yes,high,3.2,HP,550,144,60-
6,5,0,32.0,No,low,2.0,Dell,205,171,80+
7,1,2,19.0,No,average,3.6,Razer,300,106,80+
10,2,6,33.0,Yes,low,2.7,Others,195,147,60-
9,3,2,25.0,Yes,high,3.3000000000000003,Others,255,111,80+
7,4,12,30.0,Yes,low,2.2,HP,250,139,60-
7,6,6,23.0,Yes,average,3.5,Apple,760,116,60-
5,5,6,26.0,No,low,2.3000000000000003,Leveno,790,124,80+
7,4,2,22.0,No,average,3.2,Asus,520,131,80+
7,2,10,23.0,Yes,low,4.0,Asus,420,115,80+
6,5,6,20.0,Yes,high,2.0,Leveno,205,117,60-
6,8,7,29.0,Yes,high,2.0,Leveno,805,107,60~80
3,7,13,35.0,No,high,1.9000000000000001,Microsoft,760,104,60~80
6,8,1,26.0,No,low,2.6,Dell,635,119,60~80
7,5,3,27.0,Yes,average,2.4000000000000004,Microsoft,90,149,60-
5,5,10,23.0,No,low,4.0,MSI,885,177,80+
7,8,1,26.0,Yes,average,1.8,Dell,480,142,60-
4,6,2,23.0,No,average,2.2,Microsoft,375,105,60~80
7,2,3,19.0,No,high,2.1,Razer,380,113,60~80
5,8,8,31.0,Yes,high,2.4000000000000004,Razer,740,108,60-
7,2,2,34.0,No,low,2.9000000000000004,HP,495,108,80+
8,5,0,34.0,Yes,high,2.2,Others,555,139,80+
6,4,2,22.0,Yes,low,3.7,Razer,265,102,80+
7,2,0,33.0,No,low,2.9000000000000004,HP,315,122,60~80
8,5,5,35.0,Yes,average,2.7,HP,335,142,60-
6,3,10,32.0,Yes,low,2.0,Leveno,670,154,80+
4,2,10,21.0,No,high,3.5,Leveno,740,135,60-
6,6,0,24.0,No,low,3.8000000000000003,Asus,545,115,80+
8,3,1,23.0,Yes,low,2.5,HP,710,105,60~80
6,5,0,22.0,No,low,2.8000000000000003,Acer,885,131,60~80
8,12,5,25.0,Yes,low,3.9000000000000004,Apple,190,136,80+
5,4,3,20.0,No,low,3.7,Dell,220,119,80+
5,5,2,34.0,No,high,2.4000000000000004,Microsoft,260,135,80+
6,7,10,25.0,No,high,2.9000000000000004,Asus,675,140,60-
10,2,13,26.0,No,average,3.9000000000000004,Razer,30,124,80+
10,4,8,27.0,No,average,3.0,Leveno,345,138,60-
7,4,1,22.0,No,low,1.8,Razer,490,130,60~80
6,2,10,35.0,Yes,low,4.3,Microsoft,710,141,80+
7,9,2,21.0,No,low,3.5,HP,190,117,80+
7,4,0,25.0,Yes,high,2.6,HP,525,106,60~80
8,4,0,21.0,No,low,2.1,Leveno,615,107,60~80
7,3,5,23.0,Yes,high,3.8000000000000003,Microsoft,705,125,80+
6,5,0,22.0,Yes,average,3.7,Asus,835,114,80+
6,3,0,23.0,No,high,1.8,Microsoft,445,123,80+
10,3,2,21.0,Yes,low,3.1,Leveno,555,149,60-
11,6,2,23.0,Yes,high,3.1,Acer,480,136,80+
10,4,1,24.0,Yes,high,2.9000000000000004,Razer,535,141,60~80
7,7,2,22.0,Yes,high,2.1,Razer,720,121,60-
6,5,13,19.0,No,low,3.5,Asus,250,102,80+
7,6,1,26.0,Yes,average,1.8,Asus,415,115,60-
5,5,0,32.0,No,high,3.4000000000000004,Leveno,990,108,60-
7,4,0,29.0,No,low,3.7,MSI,320,108,80+
7,6,13,30.0,No,average,3.4000000000000004,Dell,385,132,80+
4,7,9,35.0,No,high,3.1,Dell,860,137,60~80
6,5,1,23.0,No,high,3.2,Others,865,104,80+
6,3,4,29.0,No,low,1.8,Dell,575,109,60~80
7,5,1,26.0,No,low,3.8000000000000003,Dell,650,147,80+
9,1,2,23.0,Yes,low,2.7,MSI,445,125,60~80
7,7,1,33.0,No,average,2.7,MSI,630,108,60-
4,3,13,31.0,No,low,1.9000000000000001,Asus,625,104,60-
4,3,3,34.0,Yes,low,2.4000000000000004,Dell,300,142,60~80
6,3,4,28.0,Yes,high,3.6,Acer,455,109,80+
9,5,12,21.0,Yes,average,2.6,Others,545,142,60-
9,3,12,20.0,Yes,high,2.4000000000000004,MSI,640,149,60-
7,3,0,33.0,Yes,high,3.7,HP,545,137,80+
7,7,1,23.0,No,low,3.9000000000000004,Asus,835,111,80+
8,2,7,27.0,No,high,3.2,MSI,385,125,60-
8,3,3,31.0,Yes,low,3.6,Dell,530,110,60-
8,8,3,23.0,Yes,low,2.7,Razer,660,102,60-
4,1,0,20.0,No,average,2.1,Others,430,131,80+
8,3,8,22.0,Yes,low,3.5,Leveno,645,130,60-
6,6,6,26.0,No,average,2.5,Leveno,560,131,60~80
7,3,5,32.0,No,high,2.8000000000000003,Dell,485,122,60-
8,2,1,34.0,Yes,average,2.9000000000000004,Leveno,555,137,60-
9,5,2,32.0,Yes,low,4.1000000000000005,MSI,250,161,80+
9,4,5,27.0,No,average,2.0,Razer,680,120,60-
8,4,12,21.0,No,high,3.2,Apple,825,119,80+
8,4,11,26.0,Yes,high,2.9000000000000004,MSI,510,121,60-
9,5,3,22.0,No,high,3.1,Leveno,400,141,80+
6,4,2,35.0,Yes,low,3.9000000000000004,Microsoft,720,103,80+
12,3,1,30.0,Yes,low,4.1000000000000005,Apple,585,107,80+
9,5,1,26.0,Yes,average,3.5,Asus,75,117,60~80
8,1,0,20.0,No,low,4.0,Microsoft,440,108,80+
5,3,0,28.0,No,low,2.6,HP,590,118,80+
3,3,1,31.0,Yes,low,2.8000000000000003,Leveno,800,101,60~80
7,9,2,19.0,Yes,average,3.4000000000000004,Microsoft,955,130,60~80
8,4,3,35.0,Yes,low,3.8000000000000003,Dell,450,115,80+
5,3,8,31.0,No,average,2.0,Apple,720,147,60-
7,6,6,35.0,Yes,low,3.9000000000000004,Apple,705,146,80+
5,3,2,30.0,No,average,2.0,Leveno,765,143,60-
8,7,3,32.0,No,average,2.5,HP,490,147,80+
6,2,10,35.0,Yes,low,3.2,Microsoft,715,145,60-
7,2,0,32.0,No,average,3.9000000000000004,Apple,280,142,80+
7,5,4,23.0,No,high,3.7,Others,250,117,80+
5,3,2,25.0,No,average,4.2,Others,560,142,80+
7,6,12,21.0,Yes,high,3.4000000000000004,Acer,740,111,60-
5,3,8,21.0,No,average,3.9000000000000004,Microsoft,780,129,80+
9,3,2,19.0,Yes,low,3.1,Razer,610,117,60~80
6,1,11,22.0,Yes,high,3.5,Leveno,935,148,60~80
6,8,0,32.0,No,high,4.2,HP,565,107,80+
11,4,2,21.0,No,high,4.1000000000000005,HP,415,139,80+
10,2,4,33.0,No,average,3.2,Leveno,345,146,60-
5,14,6,25.0,Yes,average,2.0,Dell,380,130,60-
5,3,3,23.0,No,low,1.9000000000000001,Asus,245,112,60-
5,11,6,24.0,Yes,average,4.0,Others,335,131,80+
7,4,2,28.0,Yes,low,2.2,Asus,775,116,80+
4,1,3,20.0,No,high,1.9000000000000001,Others,245,104,60-
6,5,0,33.0,Yes,high,2.0,Dell,990,142,60~80
7,4,0,31.0,No,low,2.7,Acer,640,127,60-
6,6,1,33.0,No,average,4.1000000000000005,Leveno,525,141,80+
5,7,4,30.0,Yes,average,2.9000000000000004,HP,820,146,60~80
7,3,0,34.0,Yes,low,2.5,Leveno,675,100,80+
9,6,5,33.0,Yes,high,4.1000000000000005,Dell,495,117,80+
5,8,6,32.0,No,low,2.9000000000000004,HP,770,133,80+
7,6,4,28.0,Yes,high,4.1000000000000005,HP,990,127,80+
8,7,0,34.0,No,high,2.0,Others,255,113,60-
6,13,11,22.0,No,low,2.5,Leveno,390,117,80+
6,3,3,27.0,Yes,average,2.7,Razer,520,141,60-
8,3,1,20.0,No,average,3.1,Leveno,760,144,80+
3,4,2,30.0,No,high,2.3000000000000003,MSI,680,128,60~80
5,5,4,32.0,Yes,low,2.3000000000000003,Microsoft,175,104,60~80
8,3,8,22.0,No,low,1.8,Others,690,103,60-
6,6,2,24.0,No,low,2.0,Others,905,102,60-
6,5,5,32.0,Yes,low,2.5,Dell,640,107,60-
6,6,0,28.0,No,low,3.1,Razer,515,133,60-
8,5,2,32.0,No,low,2.1,Asus,625,125,60-
6,2,2,24.0,No,average,3.2,Acer,305,104,80+
3,2,12,20.0,No,high,2.8000000000000003,Razer,475,112,60-
5,2,0,28.0,Yes,average,4.0,Leveno,600,148,80+
6,1,11,21.0,No,high,1.8,Dell,265,144,60-
6,4,9,29.0,No,low,1.8,Razer,430,143,60-
7,2,0,33.0,No,high,3.7,Leveno,0,115,80+
8,6,1,20.0,Yes,high,2.8000000000000003,Apple,580,142,80+
4,4,9,30.0,Yes,average,4.3,Acer,900,111,80+
7,3,0,21.0,No,low,2.7,Leveno,955,117,60-
8,2,2,23.0,Yes,high,3.1,HP,545,108,60-
5,7,1,23.0,Yes,average,3.6,Asus,675,108,60-
8,4,2,26.0,No,high,2.7,MSI,740,144,60-
8,3,0,20.0,Yes,low,4.3,HP,375,112,80+
7,8,7,30.0,Yes,low,2.0,Razer,355,106,60-
10,7,2,21.0,No,high,4.3,Apple,735,115,80+
9,2,12,25.0,Yes,average,2.6,Dell,350,132,60-
5,1,1,23.0,Yes,high,3.4000000000000004,Apple,275,114,80+
8,7,6,20.0,Yes,high,3.6,Others,740,138,60-
10,7,11,30.0,No,low,2.0,Asus,205,132,60-
7,5,2,29.0,Yes,low,2.2,Others,885,140,60~80
6,2,10,33.0,Yes,high,2.0,Others,900,115,60~80
8,3,2,22.0,No,low,2.6,Razer,715,118,60-
5,7,0,33.0,No,high,4.0,Microsoft,600,135,80+
7,3,7,24.0,Yes,average,2.7,Leveno,990,140,60-
7,3,3,34.0,Yes,low,4.2,HP,405,136,80+
6,3,11,35.0,Yes,high,2.6,MSI,545,115,60-
6,3,1,35.0,No,low,3.2,Dell,625,140,60~80
6,3,2,32.0,Yes,high,3.0,Leveno,200,105,60-
5,9,6,31.0,No,average,3.4000000000000004,Leveno,700,146,60-
8,3,2,20.0,Yes,average,2.3000000000000003,Razer,475,143,60~80
8,3,1,21.0,No,average,2.5,MSI,420,143,60~80
6,5,0,25.0,Yes,average,2.9000000000000004,Apple,0,142,80+
4,5,3,26.0,Yes,average,2.2,MSI,385,111,60-
5,2,3,20.0,No,high,1.8,Dell,675,140,60-
8,3,13,21.0,Yes,high,2.4000000000000004,HP,445,115,60-
6,6,4,33.0,No,low,3.3000000000000003,Acer,990,147,60-
8,5,2,21.0,Yes,low,3.8000000000000003,Others,465,112,80+
9,3,0,23.0,No,low,2.8000000000000003,Asus,915,140,80+
8,4,3,31.0,No,low,3.2,Others,485,120,80+
5,12,10,32.0,Yes,high,4.2,MSI,575,139,80+
6,4,0,20.0,Yes,low,3.4000000000000004,HP,760,105,60-
10,6,0,26.0,Yes,low,2.4000000000000004,MSI,220,130,60~80
8,4,2,35.0,No,high,1.8,Dell,250,126,80+
9,8,0,35.0,No,low,2.2,MSI,545,103,60-
4,4,2,23.0,No,average,3.3000000000000003,Others,720,138,60~80
8,3,1,19.0,Yes,average,2.2,Others,610,125,80+
6,3,2,25.0,Yes,low,2.2,MSI,445,117,60-
10,5,2,30.0,Yes,low,2.8000000000000003,MSI,915,134,60~80
5,3,0,26.0,Yes,high,3.5,Apple,930,141,80+
8,4,1,35.0,Yes,low,3.5,Apple,580,135,60~80
5,10,13,29.0,Yes,high,3.5,MSI,610,110,60-
7,8,0,21.0,No,high,3.7,Microsoft,965,147,80+
7,3,1,32.0,No,high,3.4000000000000004,Leveno,375,149,60~80
4,7,11,29.0,Yes,high,3.1,Microsoft,510,141,60-
7,2,2,35.0,Yes,average,2.3000000000000003,Dell,480,141,60~80
6,6,0,25.0,Yes,low,3.3000000000000003,Razer,110,135,60~80
8,2,0,35.0,Yes,low,3.5,Asus,595,178,80+
7,8,11,24.0,Yes,high,3.8000000000000003,HP,560,141,80+
6,0,2,33.0,Yes,low,3.5,Apple,990,127,60~80
9,4,10,29.0,No,average,2.5,Acer,780,148,60-
7,4,2,32.0,No,high,1.8,Microsoft,745,120,60-
6,3,2,33.0,Yes,high,4.0,Apple,635,110,80+
7,3,1,23.0,No,low,2.0,Microsoft,615,174,80+
7,5,3,19.0,Yes,high,3.5,Microsoft,260,100,60~80
5,2,12,27.0,Yes,average,2.7,Asus,640,144,60-
8,4,2,35.0,Yes,average,4.3,Acer,680,111,80+
6,6,6,25.0,Yes,low,2.7,Acer,380,140,60-
7,7,3,21.0,Yes,high,3.0,Others,670,137,60-
8,5,2,19.0,Yes,average,4.2,Asus,680,113,80+
5,5,3,26.0,No,average,4.1000000000000005,Asus,285,147,80+
8,8,3,32.0,Yes,average,3.8000000000000003,MSI,360,145,80+
6,6,1,21.0,Yes,average,4.2,Others,765,126,80+
9,6,2,19.0,No,low,3.9000000000000004,HP,910,127,80+
3,8,4,20.0,No,average,2.1,Apple,315,139,60~80
7,2,4,31.0,No,low,1.9000000000000001,HP,710,107,60-
3,6,3,35.0,No,low,2.6,Dell,350,123,60~80
7,2,3,29.0,Yes,high,2.3000000000000003,Dell,445,140,60-
7,2,0,21.0,No,average,2.1,Others,500,106,80+
6,4,11,27.0,Yes,average,2.0,Microsoft,320,140,60-
6,7,3,23.0,Yes,average,2.9000000000000004,Asus,780,139,60-
7,5,0,23.0,Yes,average,3.0,MSI,570,146,80+
8,2,4,20.0,No,high,3.5,HP,780,103,60-
6,3,2,34.0,Yes,high,1.9000000000000001,Razer,470,141,80+
5,8,1,23.0,Yes,average,3.8000000000000003,Others,520,129,80+
8,5,0,21.0,Yes,high,2.9000000000000004,Apple,335,133,80+
6,7,2,32.0,No,high,2.7,Asus,480,109,60-
7,5,7,20.0,Yes,low,2.7,Others,410,134,60-
7,5,7,33.0,Yes,high,2.2,Others,760,121,60-
9,6,1,26.0,No,high,3.5,MSI,400,121,60-
7,5,2,21.0,No,average,3.6,Microsoft,120,113,80+
6,5,13,33.0,Yes,average,2.9000000000000004,Apple,960,147,60~80
8,10,6,21.0,No,high,2.0,Others,0,165,80+
8,6,0,21.0,No,high,4.0,Apple,615,137,80+
9,7,12,31.0,No,high,3.0,Leveno,575,116,80+
6,4,2,30.0,Yes,low,3.3000000000000003,Razer,665,123,60~80
7,5,3,27.0,No,high,4.2,MSI,990,118,80+
8,4,7,23.0,No,low,2.1,Others,570,126,60-
7,8,4,27.0,Yes,low,2.2,Acer,880,138,60~80
4,4,2,24.0,Yes,low,2.8000000000000003,MSI,180,133,80+
10,9,10,20.0,No,high,2.1,Others,655,148,80+
9,2,0,34.0,Yes,average,3.3000000000000003,Razer,175,108,60~80
6,5,2,33.0,No,average,2.7,HP,595,129,60-
4,5,11,29.0,No,average,2.4000000000000004,Razer,230,136,60-
12,4,0,28.0,Yes,high,3.9000000000000004,Others,315,127,80+
8,5,9,21.0,No,average,3.2,Acer,0,116,60~80
8,5,0,35.0,Yes,average,2.8000000000000003,Leveno,725,136,60-
8,5,2,30.0,No,high,3.4000000000000004,Microsoft,620,149,60-
8,3,2,22.0,Yes,average,3.6,Asus,135,105,80+
8,0,8,27.0,Yes,average,2.9000000000000004,Razer,510,104,60-
8,8,12,28.0,Yes,low,4.3,Microsoft,645,137,80+
6,12,3,31.0,Yes,low,2.7,Asus,835,115,60~80
7,3,2,22.0,Yes,average,4.0,Razer,665,118,80+
5,5,10,23.0,No,low,2.8000000000000003,Apple,275,139,60-
9,6,8,34.0,Yes,low,3.2,Razer,135,117,60-
7,6,0,31.0,No,high,3.6,Leveno,595,149,60~80
6,3,3,19.0,Yes,low,2.5,Asus,760,116,60~80
6,1,2,23.0,Yes,low,2.0,Dell,540,148,80+
5,11,11,20.0,No,high,3.6,Leveno,505,162,80+
10,4,0,25.0,No,low,3.0,Razer,490,124,60~80
6,5,2,32.0,Yes,average,2.2,HP,0,125,60-
7,3,0,29.0,No,high,2.2,MSI,515,143,60-
8,13,1,25.0,No,average,3.1,Leveno,890,145,60~80
10,3,0,29.0,Yes,average,2.7,Razer,775,138,60~80
8,4,1,35.0,No,average,4.1000000000000005,Apple,765,132,80+
7,2,3,34.0,No,high,4.3,HP,920,119,80+
7,3,11,32.0,Yes,low,3.8000000000000003,Razer,640,105,80+
7,7,0,33.0,Yes,average,2.2,HP,590,110,60-
7,5,4,32.0,No,average,2.5,Apple,660,113,60-
6,5,1,25.0,Yes,low,3.4000000000000004,Leveno,475,104,60~80
4,2,11,19.0,No,average,3.5,Asus,645,112,60-
7,2,8,22.0,Yes,average,3.9000000000000004,MSI,265,130,80+
10,2,2,35.0,No,low,2.8000000000000003,Asus,575,109,80+
6,3,4,35.0,No,low,2.3000000000000003,Razer,410,147,60~80
5,4,2,26.0,No,average,2.8000000000000003,Apple,435,145,80+
7,4,11,30.0,Yes,high,3.8000000000000003,Others,240,142,80+
7,2,4,33.0,No,average,3.7,Apple,260,119,80+
8,3,7,33.0,No,low,1.8,Asus,690,110,60-
8,5,4,21.0,Yes,high,4.1000000000000005,Acer,0,161,80+
12,4,0,22.0,Yes,low,1.9000000000000001,Dell,990,148,60-
8,2,3,20.0,Yes,high,2.1,Razer,565,125,60-
8,7,0,22.0,No,low,4.2,HP,10,108,80+
8,8,2,25.0,No,high,3.7,Apple,505,110,80+
7,5,5,34.0,Yes,average,4.3,Apple,270,108,80+
5,4,1,26.0,No,high,2.9000000000000004,Asus,640,105,80+
6,4,12,27.0,No,high,2.8000000000000003,MSI,530,108,60-
8,4,10,23.0,Yes,average,2.5,Asus,250,125,60-
6,4,0,28.0,Yes,low,4.1000000000000005,Apple,700,147,80+
8,5,0,27.0,No,high,2.9000000000000004,HP,330,146,60~80
