Avg sleep time,Avg study time,Avg video game time,BMI,In a relationship,Family financial status,GPA,Laptop brand,TOEIC grade,IQ,Grade
9,7,10,28.0,Yes,average,4.3,Others,980,116,80+
7,4,2,20.0,Yes,high,3.0,Microsoft,390,139,80+
6,3,5,21.0,No,low,2.3000000000000003,Razer,80,108,60-
8,5,1,24.0,Yes,average,3.0,Others,865,107,80+
7,2,1,27.0,Yes,low,3.2,Dell,190,144,60~80
12,4,2,27.0,No,average,3.5,HP,605,128,60~80
7,6,0,35.0,Yes,high,3.4000000000000004,Dell,475,143,80+
6,4,2,35.0,No,low,3.2,Razer,610,113,60~80
7,7,2,33.0,No,high,3.3000000000000003,Apple,290,125,80+
9,5,12,32.0,No,high,4.3,Acer,490,129,80+
9,7,1,32.0,Yes,average,4.1000000000000005,Dell,120,131,80+
6,3,0,25.0,No,high,3.7,Microsoft,475,126,80+
10,6,2,23.0,No,high,2.3000000000000003,Microsoft,245,139,60-
5,5,0,21.0,No,low,2.8000000000000003,Asus,550,141,60-
7,6,9,34.0,No,low,2.6,Asus,320,116,60-
6,2,11,25.0,Yes,average,2.4000000000000004,MSI,780,136,60-
7,6,2,30.0,Yes,average,3.1,Others,930,145,60~80
8,6,13,34.0,No,average,4.3,MSI,340,129,80+
8,7,3,32.0,No,low,2.6,Leveno,475,133,60-
8,2,3,20.0,No,average,2.4000000000000004,Dell,520,121,60~80
7,3,8,26.0,Yes,average,3.4000000000000004,Razer,490,117,60-
5,3,2,21.0,No,low,2.2,HP,120,134,60-
7,6,1,28.0,Yes,low,3.1,Acer,160,147,80+
6,7,3,31.0,No,low,3.7,Apple,260,125,80+
5,7,0,27.0,No,low,1.9000000000000001,Razer,660,131,80+
9,5,0,19.0,Yes,low,2.5,Microsoft,285,132,80+
7,3,13,19.0,No,average,3.0,Razer,505,115,60-
5,10,7,22.0,Yes,low,2.0,Leveno,845,138,80+
6,3,2,24.0,Yes,average,4.1000000000000005,Apple,495,122,80+
9,4,7,31.0,Yes,average,1.8,HP,0,104,60-
7,5,0,30.0,Yes,high,3.7,HP,500,144,80+
5,4,0,28.0,Yes,high,2.0,Microsoft,990,162,80+
6,3,8,19.0,Yes,high,3.2,Razer,735,124,60-
5,3,8,25.0,No,average,1.8,Razer,445,135,60-
6,5,0,19.0,Yes,high,2.7,Asus,475,112,60~80
11,6,12,19.0,Yes,high,3.8000000000000003,Asus,470,104,80+
7,7,0,30.0,No,average,2.4000000000000004,Others,885,133,60~80
11,6,7,32.0,Yes,high,2.5,Apple,650,131,80+
6,3,2,22.0,No,low,1.9000000000000001,Asus,815,126,60~80
8,2,3,30.0,No,average,2.1,HP,650,134,80+
10,4,12,33.0,No,low,2.8000000000000003,Others,585,145,60-
7,2,0,28.0,No,average,3.6,Others,345,138,60-
10,6,2,28.0,Yes,low,2.8000000000000003,Dell,535,120,80+
12,4,0,23.0,Yes,high,2.8000000000000003,HP,675,149,80+
9,1,2,28.0,Yes,high,3.7,Microsoft,710,116,80+
5,4,1,35.0,No,average,3.4000000000000004,HP,685,149,60~80
7,5,13,25.0,No,low,2.8000000000000003,Dell,610,126,80+
11,3,8,24.0,No,low,2.9000000000000004,Leveno,480,151,80+
6,5,0,26.0,Yes,high,2.1,Acer,595,142,80+
6,3,9,30.0,No,low,2.6,Razer,185,100,60-
6,3,0,33.0,Yes,high,4.0,Leveno,870,110,80+
4,2,2,26.0,No,average,2.2,Leveno,865,146,60~80
4,4,10,26.0,No,average,2.9000000000000004,HP,545,133,60-
8,3,5,24.0,No,average,2.7,Leveno,865,143,60-
4,3,2,32.0,Yes,average,4.0,Leveno,330,127,80+
8,4,5,19.0,No,low,3.1,Razer,855,145,60-
12,5,0,30.0,Yes,low,2.3000000000000003,Microsoft,430,104,60~80
7,2,0,31.0,No,low,3.5,Leveno,555,143,60-
6,3,12,26.0,No,high,2.0,MSI,620,100,60-
3,5,1,33.0,Yes,low,2.6,MSI,90,114,80+
7,3,0,27.0,Yes,average,4.1000000000000005,Others,960,123,80+
8,2,13,22.0,No,low,3.6,Apple,330,100,60-
8,7,7,34.0,No,average,2.0,Others,270,124,60-
6,7,2,30.0,Yes,low,3.4000000000000004,Leveno,510,117,60~80
7,11,12,32.0,Yes,low,3.7,Leveno,820,102,80+
9,13,10,25.0,No,low,4.1000000000000005,Others,225,177,80+
7,2,13,26.0,No,high,4.0,Asus,850,102,80+
7,6,13,20.0,Yes,low,2.8000000000000003,Leveno,315,106,60-
7,4,11,19.0,No,low,2.1,Acer,405,122,60-
6,8,13,20.0,Yes,high,3.8000000000000003,Dell,100,128,80+
8,3,6,23.0,No,average,2.6,Others,285,147,60-
9,4,5,35.0,Yes,high,3.9000000000000004,MSI,485,102,80+
7,5,0,33.0,Yes,low,1.8,Leveno,490,112,60~80
7,5,2,29.0,Yes,low,3.5,Others,650,134,60-
8,6,0,23.0,Yes,average,3.1,Acer,815,110,60~80
9,6,12,19.0,Yes,low,4.0,Dell,430,106,80+
5,5,13,29.0,Yes,low,1.9000000000000001,Razer,735,142,60-
9,5,4,20.0,Yes,high,3.9000000000000004,Leveno,625,104,80+
11,3,0,35.0,Yes,low,2.4000000000000004,Apple,235,116,80+
5,2,1,21.0,Yes,low,3.2,Microsoft,220,127,80+
7,4,0,22.0,Yes,average,2.1,Asus,450,100,60~80
3,4,13,27.0,No,average,3.8000000000000003,Dell,95,129,80+
5,6,10,35.0,Yes,low,2.4000000000000004,Acer,620,117,60-
4,3,0,31.0,No,average,4.0,MSI,725,129,80+
3,6,13,19.0,Yes,low,2.1,Others,565,143,60-
4,2,8,32.0,No,average,3.6,Leveno,250,110,60-
6,4,0,34.0,No,low,2.1,HP,680,121,60~80
8,7,3,28.0,Yes,high,3.0,HP,580,174,80+
8,3,0,27.0,Yes,low,1.8,Leveno,745,135,60-
6,7,1,25.0,Yes,low,1.9000000000000001,Dell,575,133,60~80
6,2,1,31.0,No,average,4.1000000000000005,Apple,265,138,80+
8,3,11,27.0,No,average,2.4000000000000004,Dell,735,111,60-
4,3,2,28.0,No,high,3.0,HP,285,143,80+
10,3,9,19.0,No,high,4.2,Razer,320,110,80+
7,4,0,30.0,Yes,average,2.5,Acer,655,112,60~80
8,3,0,23.0,No,average,3.0,Dell,795,149,60~80
8,3,3,20.0,No,high,4.3,Others,780,133,80+
6,3,12,32.0,Yes,high,4.0,Others,480,134,80+
8,3,0,25.0,No,low,3.8000000000000003,HP,595,110,80+
9,6,2,29.0,No,high,2.8000000000000003,Asus,270,112,60~80
8,4,7,25.0,Yes,low,2.8000000000000003,MSI,445,154,80+
10,3,9,35.0,Yes,average,4.2,Acer,180,108,80+
7,5,2,31.0,Yes,average,4.2,Asus,425,110,80+
8,7,13,28.0,Yes,average,4.0,Acer,300,169,80+
6,6,5,19.0,No,high,2.2,Microsoft,395,114,60~80
6,2,7,33.0,Yes,low,4.0,Others,240,115,80+
10,4,2,19.0,Yes,high,2.4000000000000004,Razer,810,112,60-
6,5,6,29.0,Yes,average,4.2,HP,550,110,80+
5,9,5,27.0,No,high,3.2,Apple,585,145,80+
6,2,11,30.0,No,average,3.9000000000000004,Acer,175,108,80+
3,6,3,27.0,Yes,low,2.1,Leveno,245,139,60~80
6,5,5,28.0,Yes,high,3.5,MSI,960,113,60~80
9,4,10,27.0,No,average,3.4000000000000004,Acer,560,130,60-
7,2,4,35.0,Yes,high,3.9000000000000004,Razer,990,102,80+
6,3,8,21.0,Yes,high,3.2,Acer,670,104,60-
6,7,3,31.0,No,average,4.1000000000000005,Others,320,131,80+
8,6,11,30.0,No,average,2.2,MSI,610,146,60-
5,3,6,21.0,Yes,average,3.5,Asus,175,143,60-
7,7,9,30.0,Yes,low,4.3,Others,990,166,80+
10,2,9,33.0,No,low,2.5,Dell,375,165,80+
6,4,2,19.0,No,high,2.8000000000000003,MSI,610,114,60-
4,3,10,24.0,Yes,high,2.7,Apple,0,126,80+
8,4,2,22.0,Yes,low,2.2,Acer,100,112,60~80
6,12,0,29.0,Yes,high,2.3000000000000003,Apple,550,126,80+
6,5,0,31.0,No,average,1.9000000000000001,Dell,280,108,60-
7,2,3,20.0,Yes,average,4.1000000000000005,HP,990,144,80+
6,8,2,33.0,No,low,2.5,Asus,265,105,80+
5,5,5,28.0,No,high,3.0,HP,785,141,60-
12,5,2,30.0,Yes,high,2.9000000000000004,MSI,430,108,60-
5,5,2,19.0,Yes,average,3.2,HP,265,127,80+
10,5,2,32.0,Yes,average,3.2,Microsoft,830,139,60-
10,12,7,34.0,Yes,average,4.3,Dell,350,149,80+
5,5,2,27.0,No,high,3.8000000000000003,HP,205,143,80+
6,3,0,25.0,Yes,low,2.2,Dell,320,126,60-
5,5,2,28.0,No,average,2.8000000000000003,Acer,705,145,60-
9,4,6,35.0,No,high,3.3000000000000003,MSI,425,119,60-
8,8,0,33.0,No,average,3.0,Microsoft,410,118,80+
4,7,1,19.0,Yes,high,2.5,MSI,755,167,80+
8,5,12,35.0,No,high,2.6,MSI,595,148,60~80
9,3,0,24.0,No,average,3.6,Leveno,285,131,60~80
5,3,11,35.0,No,average,3.4000000000000004,Leveno,675,138,60-
6,3,2,25.0,Yes,low,2.7,MSI,655,144,80+
8,5,11,35.0,Yes,high,3.5,Razer,890,130,60-
8,2,6,26.0,Yes,low,3.9000000000000004,Others,490,103,80+
7,3,1,26.0,Yes,low,3.5,Others,570,145,80+
8,4,2,23.0,Yes,high,2.4000000000000004,Asus,255,118,60~80
8,3,13,25.0,Yes,high,2.9000000000000004,Apple,315,118,80+
7,4,10,19.0,No,high,4.2,Asus,605,129,80+
7,3,11,24.0,No,average,2.6,HP,595,109,60-
8,5,11,30.0,No,high,4.3,Dell,245,106,80+
5,3,3,30.0,No,average,2.0,Others,375,109,60-
6,4,5,25.0,No,high,3.4000000000000004,Leveno,640,146,60-
7,3,13,24.0,No,high,3.1,Acer,300,137,60-
5,3,3,22.0,Yes,high,2.3000000000000003,HP,655,119,80+
10,7,1,20.0,Yes,low,2.2,Acer,360,118,60-
5,2,3,21.0,Yes,low,4.2,Razer,395,112,80+
5,6,0,19.0,Yes,high,4.0,Dell,760,122,80+
6,4,11,32.0,Yes,average,2.2,Dell,710,157,80+
8,2,13,20.0,Yes,high,4.2,Microsoft,680,136,80+
8,5,0,30.0,Yes,low,3.4000000000000004,Asus,235,107,60-
6,7,1,23.0,Yes,low,3.6,Razer,710,141,60~80
6,5,3,19.0,Yes,high,3.6,Microsoft,640,110,60-
6,4,10,32.0,Yes,average,4.0,Microsoft,90,128,80+
8,3,10,29.0,Yes,high,2.1,Razer,835,164,80+
8,4,10,30.0,Yes,low,3.2,Asus,455,139,60-
8,3,5,29.0,Yes,high,3.9000000000000004,MSI,800,143,80+
7,13,2,34.0,No,high,3.9000000000000004,MSI,635,134,80+
6,4,0,28.0,No,high,2.0,Microsoft,0,102,80+
9,3,0,27.0,No,low,2.2,Leveno,655,108,60-
5,3,11,19.0,Yes,high,3.7,MSI,485,120,80+
8,3,0,22.0,No,low,4.3,MSI,885,129,80+
8,5,0,20.0,Yes,low,3.5,Dell,385,113,80+
5,4,0,33.0,No,low,2.6,Microsoft,600,137,60-
8,4,4,34.0,No,low,2.7,Others,0,131,60~80
5,3,7,26.0,No,average,2.4000000000000004,Others,730,143,60-
6,3,4,34.0,No,high,3.8000000000000003,Asus,365,108,80+
7,3,1,24.0,No,low,2.2,MSI,95,148,80+
7,1,1,31.0,Yes,low,4.1000000000000005,Microsoft,620,120,80+
8,4,0,33.0,Yes,low,4.3,HP,710,125,80+
8,10,0,22.0,Yes,low,2.7,Others,350,125,60-
9,3,0,24.0,Yes,average,3.9000000000000004,Others,810,112,80+
7,4,7,32.0,Yes,high,2.1,Acer,585,146,60-
6,4,2,20.0,No,low,1.8,Acer,990,106,60~80
6,2,10,27.0,Yes,low,2.9000000000000004,Microsoft,685,103,60-
6,7,0,26.0,No,average,2.2,Leveno,210,114,60~80
7,3,2,26.0,No,low,2.8000000000000003,Acer,485,129,80+
4,2,0,33.0,No,average,2.1,Razer,695,105,60~80
7,5,5,27.0,Yes,average,3.2,HP,25,147,60-
6,3,9,24.0,Yes,high,2.6,Asus,305,142,60-
7,4,3,19.0,No,low,2.9000000000000004,Razer,680,112,60~80
6,3,3,29.0,Yes,low,2.3000000000000003,Apple,720,144,60-
12,2,5,31.0,No,high,3.7,Acer,260,114,80+
9,3,1,34.0,No,low,2.6,Asus,615,106,80+
7,3,3,35.0,Yes,high,2.5,Acer,660,102,60~80
7,4,0,33.0,Yes,low,3.3000000000000003,Asus,245,132,60-
8,3,13,31.0,No,average,3.2,Asus,360,100,60-
7,1,10,30.0,Yes,average,1.8,Asus,700,142,60-
6,3,2,25.0,No,low,2.1,Dell,600,112,60~80
9,4,6,21.0,No,low,3.4000000000000004,Dell,450,131,60-
6,3,8,35.0,No,average,3.7,Others,0,103,80+
5,6,2,31.0,Yes,low,4.0,Leveno,115,121,80+
7,4,0,19.0,No,high,2.8000000000000003,Others,990,161,80+
3,4,13,31.0,No,average,4.2,Leveno,375,122,80+
5,4,12,34.0,Yes,high,3.7,Leveno,440,142,80+
8,4,3,33.0,Yes,average,3.9000000000000004,Asus,835,149,80+
4,5,3,20.0,No,average,2.3000000000000003,Microsoft,990,118,80+
7,3,5,25.0,No,low,3.8000000000000003,Dell,365,120,80+
11,2,2,23.0,No,average,3.8000000000000003,Apple,415,110,80+
6,4,0,31.0,No,average,4.1000000000000005,Acer,310,145,80+
8,3,0,31.0,Yes,low,2.4000000000000004,Microsoft,515,100,60~80
8,3,2,35.0,No,low,4.0,Dell,270,100,80+
7,5,10,22.0,Yes,high,3.3000000000000003,Razer,260,145,60-
5,7,12,21.0,No,high,3.7,Others,395,159,80+
6,9,0,34.0,Yes,high,2.8000000000000003,Dell,880,100,60~80
7,6,5,28.0,Yes,average,2.3000000000000003,Dell,395,119,60-
7,3,3,24.0,Yes,high,2.5,MSI,360,103,80+
7,4,0,27.0,Yes,average,3.3000000000000003,Leveno,320,139,60-
6,3,7,24.0,No,high,2.6,Acer,990,145,60~80
7,6,8,32.0,No,high,3.2,MSI,990,134,60-
7,3,10,19.0,Yes,average,2.0,Apple,0,120,60-
5,7,10,24.0,Yes,average,3.4000000000000004,Razer,235,135,60-
7,2,0,32.0,Yes,average,1.9000000000000001,Others,770,132,60-
7,12,9,32.0,No,high,2.9000000000000004,Acer,700,115,60-
7,5,0,25.0,Yes,average,1.8,Acer,410,113,60~80
7,9,8,22.0,Yes,average,4.1000000000000005,Dell,470,162,80+
8,3,9,19.0,No,low,3.2,MSI,835,134,60-
8,6,3,21.0,No,high,2.7,Razer,185,105,60~80
8,7,2,32.0,Yes,low,1.9000000000000001,Apple,605,107,80+
8,4,3,29.0,No,low,4.3,Leveno,555,143,80+
8,3,3,33.0,Yes,high,4.2,MSI,215,135,80+
11,9,0,21.0,Yes,average,4.3,MSI,310,103,80+
7,3,5,24.0,No,average,2.1,Leveno,735,142,60-
7,5,4,22.0,No,high,4.3,Microsoft,645,148,80+
5,6,3,30.0,No,average,4.0,Acer,365,114,80+
7,1,1,25.0,Yes,average,2.7,Others,790,146,60-
6,6,13,34.0,Yes,low,3.4000000000000004,Acer,515,111,60-
8,6,1,34.0,No,high,3.0,Asus,340,110,80+
12,3,2,34.0,No,high,1.8,Others,330,101,60-
7,4,6,23.0,Yes,low,2.8000000000000003,Others,760,149,60-
10,3,4,20.0,No,average,3.7,Asus,430,121,80+
7,2,2,29.0,Yes,average,2.4000000000000004,Acer,105,115,60~80
8,8,4,27.0,No,average,2.6,Asus,315,113,80+
9,3,0,22.0,No,average,3.6,Others,210,114,80+
6,7,2,32.0,No,average,3.7,Dell,320,169,80+
4,3,2,23.0,No,average,3.3000000000000003,Asus,510,104,80+
6,5,12,20.0,No,average,2.1,Microsoft,385,124,60~80
11,4,0,25.0,No,low,2.9000000000000004,HP,625,110,60~80
7,3,2,26.0,No,low,1.8,HP,715,128,60-
6,4,11,33.0,No,high,1.9000000000000001,Microsoft,175,144,60-
8,7,2,28.0,No,high,3.7,Razer,510,118,80+
11,5,2,20.0,Yes,high,2.8000000000000003,Razer,760,143,60~80
8,2,11,32.0,Yes,average,3.8000000000000003,Dell,85,100,80+
6,6,5,28.0,Yes,low,2.9000000000000004,Razer,770,102,60-
7,1,2,31.0,No,average,3.5,Apple,155,126,80+
4,3,11,23.0,Yes,low,2.0,Razer,270,129,60-
7,7,4,35.0,Yes,high,2.7,Leveno,335,117,60~80
7,4,9,19.0,Yes,high,1.8,Dell,180,142,60-
4,4,2,27.0,Yes,low,3.4000000000000004,Acer,410,111,60~80
8,4,1,20.0,No,high,2.8000000000000003,Dell,990,102,60~80
8,6,9,19.0,Yes,high,2.7,Acer,370,110,60-
6,5,0,19.0,Yes,high,3.4000000000000004,Razer,230,139,60-
5,4,4,19.0,Yes,average,2.5,Apple,515,127,60~80
6,5,10,35.0,Yes,low,3.4000000000000004,Acer,225,129,60-
7,3,3,21.0,No,high,4.1000000000000005,MSI,250,141,80+
8,2,0,23.0,Yes,low,2.1,Razer,345,112,80+
7,4,5,19.0,Yes,average,4.1000000000000005,Leveno,295,148,80+
7,8,7,22.0,Yes,average,3.1,Others,585,124,60-
8,3,9,33.0,No,high,3.4000000000000004,Leveno,535,130,60-
9,5,0,20.0,Yes,high,3.0,Leveno,590,139,60-
7,10,8,31.0,No,high,1.8,Apple,720,107,80+
8,4,5,20.0,No,average,1.8,Dell,405,106,60-
5,3,9,27.0,No,high,3.3000000000000003,HP,515,127,60-
10,3,5,31.0,Yes,average,2.7,Razer,490,118,60-
7,6,0,29.0,No,low,3.5,Microsoft,295,122,80+
5,3,5,22.0,No,high,3.6,Others,535,102,60-
6,3,3,24.0,Yes,high,1.8,Razer,880,120,60~80
8,2,4,20.0,No,high,4.0,HP,725,142,80+
8,6,6,34.0,No,high,4.1000000000000005,Asus,695,149,80+
8,2,2,33.0,No,low,4.1000000000000005,Apple,990,101,80+
7,3,13,22.0,No,low,3.2,Acer,520,142,60-
10,4,2,31.0,No,low,2.5,Microsoft,885,148,80+
5,4,3,21.0,No,low,3.3000000000000003,Others,680,103,80+
8,3,11,25.0,Yes,low,2.7,HP,290,126,60-
5,3,2,20.0,No,average,1.9000000000000001,Others,850,103,60~80
9,1,3,23.0,Yes,low,2.6,Asus,375,122,80+
9,4,0,35.0,No,low,4.3,HP,720,109,80+
7,2,2,30.0,No,high,3.1,Leveno,295,119,60~80
7,3,0,28.0,No,high,1.9000000000000001,Leveno,600,129,60~80
9,4,0,21.0,Yes,high,2.3000000000000003,HP,820,139,80+
6,8,0,31.0,Yes,average,3.2,Others,610,144,60-
8,8,4,24.0,Yes,average,2.9000000000000004,Leveno,770,137,80+
7,4,0,35.0,No,low,3.6,Razer,370,158,80+
7,4,3,20.0,Yes,high,3.1,Asus,515,132,80+
9,3,3,33.0,No,average,4.2,Asus,345,143,80+
8,2,0,35.0,Yes,average,2.9000000000000004,Microsoft,620,126,60-
8,8,7,22.0,Yes,average,2.0,Leveno,430,134,60-
7,4,0,23.0,No,high,2.9000000000000004,Acer,550,113,60-
5,5,8,26.0,Yes,average,3.5,Acer,750,102,60-
6,5,3,19.0,Yes,average,2.5,Asus,370,117,60~80
6,5,12,24.0,Yes,low,2.0,Razer,355,106,60-
7,7,0,26.0,No,high,2.3000000000000003,Microsoft,540,117,60-
7,3,0,21.0,No,low,2.4000000000000004,Apple,555,114,60-
10,3,2,26.0,Yes,high,4.0,Asus,390,146,80+
5,6,12,29.0,Yes,high,3.8000000000000003,Razer,790,105,80+
5,4,9,23.0,Yes,average,4.1000000000000005,Microsoft,635,106,80+
4,3,9,26.0,No,low,2.8000000000000003,Others,310,138,60-
6,7,10,35.0,Yes,average,4.3,HP,245,144,80+
8,3,0,24.0,No,high,2.7,HP,950,125,60-
9,7,0,21.0,No,low,3.0,Others,725,106,80+
6,2,2,23.0,No,high,2.0,Others,910,165,80+
7,7,5,32.0,Yes,average,3.9000000000000004,Leveno,320,125,80+
6,9,0,22.0,Yes,average,3.6,Dell,625,129,60-
6,3,0,32.0,No,low,4.3,Leveno,265,129,80+
9,4,2,25.0,No,low,3.0,Leveno,510,107,60-
5,5,3,21.0,Yes,high,2.2,Razer,355,118,60~80
12,4,0,27.0,No,high,3.2,Acer,515,136,60-
8,5,10,34.0,Yes,high,2.3000000000000003,Dell,520,131,60-
10,7,10,34.0,Yes,average,4.3,Asus,285,135,80+
8,3,0,21.0,Yes,high,2.7,Leveno,990,130,60-
7,2,13,22.0,No,average,2.1,Apple,700,126,60-
6,3,2,26.0,No,high,4.1000000000000005,Microsoft,885,105,80+
7,5,9,28.0,Yes,average,3.8000000000000003,Acer,390,145,80+
5,3,8,32.0,Yes,high,3.8000000000000003,Razer,510,128,80+
7,3,7,27.0,Yes,low,3.1,Others,640,140,60-
8,4,8,22.0,Yes,high,2.4000000000000004,Razer,545,134,60-
6,5,7,20.0,Yes,low,3.0,Microsoft,420,126,60-
3,14,10,20.0,Yes,average,2.6,MSI,625,111,60-
8,5,1,27.0,Yes,low,2.5,Others,825,142,60~80
8,2,11,35.0,No,high,4.3,Apple,480,116,80+
6,4,0,23.0,No,low,1.9000000000000001,Leveno,465,111,60-
6,3,0,24.0,No,low,2.0,Leveno,280,107,80+
12,3,0,29.0,Yes,average,1.8,Razer,565,105,80+
6,3,1,33.0,Yes,average,2.7,Razer,400,138,60~80
6,6,8,27.0,Yes,low,3.0,Acer,705,101,60-
5,3,0,35.0,Yes,average,4.2,Acer,530,118,80+
8,5,1,26.0,No,high,4.3,Apple,615,103,80+
11,3,9,31.0,Yes,low,3.7,Others,505,142,80+
7,2,7,27.0,No,average,3.2,Microsoft,520,139,60-
5,4,0,23.0,No,low,2.1,MSI,430,142,80+
5,6,9,24.0,Yes,low,2.7,Razer,520,110,60-
8,4,5,25.0,Yes,high,4.0,HP,425,100,80+
8,3,0,33.0,No,low,2.2,Leveno,705,149,60-
6,3,2,22.0,No,high,1.9000000000000001,Microsoft,150,112,60-
8,3,0,27.0,No,high,4.2,MSI,560,141,80+
5,8,1,34.0,No,low,3.5,Acer,515,114,80+
5,3,1,20.0,Yes,low,4.0,Leveno,990,111,80+
5,3,11,32.0,No,low,2.8000000000000003,Leveno,530,132,60-
6,4,2,23.0,Yes,average,2.9000000000000004,Others,275,137,60-
7,4,12,27.0,Yes,average,2.2,Razer,680,117,60-
6,3,12,35.0,Yes,average,3.6,HP,160,101,60-
7,3,11,19.0,No,average,4.0,Apple,270,124,80+
5,4,3,33.0,No,low,2.0,Razer,775,146,80+
7,4,4,34.0,Yes,low,3.8000000000000003,MSI,785,113,80+
6,5,0,29.0,Yes,average,3.6,Microsoft,240,126,60-
5,3,10,21.0,Yes,average,2.6,Others,5,115,60-
11,8,0,30.0,Yes,low,2.4000000000000004,HP,600,116,80+
5,1,0,33.0,No,average,4.3,Acer,300,117,80+
7,3,0,29.0,No,low,2.2,Acer,545,168,80+
6,2,1,22.0,Yes,high,2.3000000000000003,Apple,905,114,80+
9,3,11,20.0,No,high,4.1000000000000005,HP,990,107,80+
7,3,0,29.0,No,average,2.0,Acer,575,129,80+
8,2,2,29.0,Yes,average,1.8,MSI,990,139,60~80
5,6,1,19.0,No,average,4.3,HP,150,103,80+
12,7,2,31.0,No,average,3.6,HP,440,140,60-
7,3,12,24.0,Yes,low,4.1000000000000005,Microsoft,410,116,80+
7,6,1,32.0,No,low,1.8,MSI,555,120,80+
5,4,2,32.0,No,average,2.9000000000000004,MSI,725,128,60-
8,3,0,32.0,Yes,low,2.7,Apple,435,109,60~80
5,4,11,19.0,No,average,2.9000000000000004,Dell,620,147,60-
5,7,11,29.0,Yes,low,3.2,Leveno,525,128,60-
10,3,2,20.0,Yes,high,3.6,Microsoft,745,120,60~80
7,4,2,25.0,No,average,3.0,HP,195,111,60~80
10,5,1,31.0,Yes,high,3.7,Microsoft,305,119,80+
7,5,0,33.0,Yes,high,2.6,Apple,680,138,80+
7,4,4,19.0,Yes,low,3.0,Acer,530,135,60~80
7,8,0,33.0,No,high,2.9000000000000004,Dell,900,149,60~80
5,3,2,26.0,No,average,2.1,Others,440,112,60-
6,7,2,20.0,Yes,average,3.7,Microsoft,545,101,80+
4,8,2,21.0,Yes,average,1.9000000000000001,Dell,690,118,60-
5,5,7,22.0,No,low,1.8,Microsoft,175,121,80+
7,6,0,21.0,No,low,2.6,HP,990,118,60~80
6,3,1,24.0,Yes,high,3.5,Others,525,101,80+
8,4,0,30.0,Yes,average,3.2,Acer,820,130,60-
6,3,0,22.0,No,low,3.8000000000000003,Dell,990,134,80+
6,3,2,25.0,Yes,average,3.7,Dell,265,127,80+
6,2,1,21.0,No,low,3.3000000000000003,Apple,485,143,60~80
7,3,1,21.0,No,high,3.0,MSI,465,129,80+
3,14,6,28.0,No,high,2.3000000000000003,HP,730,145,60-
11,7,0,34.0,Yes,average,4.3,Apple,505,112,80+
7,3,5,22.0,Yes,average,3.4000000000000004,Acer,450,142,60-
8,6,2,21.0,Yes,high,2.6,Apple,55,129,80+
12,5,7,22.0,Yes,average,2.5,Others,140,122,60-
12,7,0,30.0,Yes,average,2.1,Asus,330,103,60-
8,6,3,24.0,No,low,3.9000000000000004,Asus,565,111,80+
6,3,0,20.0,Yes,high,1.8,Leveno,420,116,80+
7,7,0,24.0,No,average,3.5,HP,290,132,60-
8,8,1,25.0,Yes,average,3.1,Leveno,585,118,80+
5,9,1,27.0,Yes,low,3.6,HP,500,117,80+
9,5,3,21.0,Yes,high,2.1,Razer,585,148,60~80
9,5,7,24.0,Yes,low,3.0,Razer,540,124,60-
6,2,12,26.0,Yes,low,2.2,Acer,0,124,60-
5,8,0,30.0,Yes,low,3.0,Asus,515,119,80+
9,4,3,27.0,Yes,high,3.7,Razer,720,134,80+
5,7,0,22.0,No,average,3.9000000000000004,Acer,340,133,80+
7,8,13,22.0,No,high,3.7,Asus,500,108,80+
6,7,2,22.0,Yes,low,3.9000000000000004,Asus,220,128,80+
6,2,2,27.0,Yes,low,2.4000000000000004,Microsoft,255,125,60-
9,5,8,33.0,Yes,average,3.8000000000000003,Others,545,149,80+
5,5,1,31.0,Yes,average,3.7,MSI,565,111,80+
8,5,0,27.0,Yes,average,2.7,Others,465,149,60~80
7,8,0,31.0,Yes,low,3.2,Asus,810,130,60-
10,12,10,32.0,Yes,low,3.5,Razer,500,133,60-
8,2,10,22.0,No,high,3.4000000000000004,Acer,495,137,60-
6,4,9,29.0,Yes,low,3.6,Acer,730,106,60-
8,4,3,26.0,Yes,high,3.8000000000000003,Acer,395,146,80+
7,4,2,19.0,Yes,average,2.7,Leveno,560,130,60~80
7,3,0,21.0,No,high,3.6,Asus,480,128,60~80
9,2,2,29.0,Yes,average,4.2,HP,325,118,80+
7,7,0,24.0,No,average,2.9000000000000004,Leveno,920,119,60-
8,3,5,29.0,Yes,high,2.1,Dell,415,172,80+
7,3,9,32.0,No,low,3.6,Razer,590,107,60-
6,5,10,34.0,Yes,low,2.8000000000000003,Razer,245,114,60-
8,4,9,22.0,Yes,average,3.9000000000000004,Leveno,340,121,80+
8,3,9,19.0,Yes,average,4.1000000000000005,Dell,755,114,80+
7,1,9,33.0,No,high,2.1,Microsoft,315,138,60-
6,3,2,22.0,Yes,high,2.1,Asus,365,115,80+
9,4,10,24.0,No,average,1.9000000000000001,Asus,135,131,60-
8,3,12,20.0,No,high,3.6,MSI,635,156,80+
9,4,6,33.0,Yes,low,2.0,Dell,955,169,80+
9,4,3,35.0,Yes,low,3.6,Dell,495,147,80+
7,3,12,25.0,No,high,2.2,MSI,850,141,60-
6,1,1,22.0,Yes,average,3.7,Microsoft,345,100,80+
5,5,5,29.0,No,low,1.8,MSI,90,104,80+
8,3,12,21.0,Yes,low,3.4000000000000004,Acer,725,136,60-
