Avg sleep time,Avg study time,Avg video game time,BMI,In a relationship,Family financial status,GPA,Laptop brand,TOEIC grade,IQ,Grade
4,7,7,25.0,Yes,low,2.2,Acer,750,111,60-
8,9,12,28.0,No,average,1.9000000000000001,Asus,265,173,80+
6,2,2,33.0,Yes,low,3.2,Acer,485,145,60~80
10,7,11,22.0,No,average,3.9000000000000004,Dell,205,104,80+
6,5,2,31.0,Yes,average,2.9000000000000004,Leveno,225,148,80+
6,11,2,19.0,No,low,3.2,Acer,505,123,80+
6,4,3,21.0,Yes,high,4.2,Acer,40,140,80+
6,3,2,32.0,No,low,3.6,Asus,460,142,60~80
7,4,1,27.0,No,high,3.2,Acer,550,105,60~80
6,5,10,25.0,Yes,high,2.2,Asus,750,111,60-
6,4,0,25.0,Yes,low,4.0,Leveno,660,105,80+
6,3,10,30.0,No,low,3.8000000000000003,Apple,460,142,80+
10,4,1,35.0,Yes,low,3.1,Acer,230,135,80+
9,6,11,29.0,Yes,high,3.1,Dell,520,126,60-
5,8,3,32.0,Yes,low,2.5,Acer,140,129,80+
7,3,0,23.0,Yes,average,2.7,Apple,745,112,60~80
7,3,13,31.0,Yes,high,3.7,Dell,640,101,80+
7,5,1,34.0,Yes,average,3.8000000000000003,Acer,610,124,80+
6,4,12,28.0,Yes,average,2.8000000000000003,Acer,470,103,60-
8,2,6,35.0,Yes,low,4.2,Apple,365,112,80+
8,3,9,23.0,No,high,4.2,HP,305,112,80+
9,5,12,27.0,No,average,2.9000000000000004,Acer,900,114,60~80
8,9,1,22.0,Yes,high,2.9000000000000004,Asus,430,103,60~80
7,2,8,21.0,Yes,average,2.8000000000000003,Asus,650,148,60-
8,3,12,31.0,Yes,high,3.9000000000000004,Dell,420,133,80+
10,5,1,25.0,No,high,2.6,Acer,455,125,80+
11,6,2,21.0,Yes,low,2.1,Dell,370,128,60~80
7,4,8,25.0,No,average,3.8000000000000003,Dell,355,107,80+
8,3,7,30.0,Yes,low,2.1,Apple,445,140,60-
7,3,1,21.0,No,average,2.3000000000000003,HP,720,110,60~80
9,2,1,30.0,Yes,high,3.4000000000000004,Asus,450,101,60~80
8,7,0,26.0,No,low,2.5,Asus,435,128,80+
9,3,0,30.0,Yes,high,3.4000000000000004,Asus,785,121,60-
9,5,3,35.0,Yes,average,3.7,Asus,405,110,80+
7,6,11,31.0,Yes,low,3.0,Dell,840,142,60-
7,8,0,31.0,Yes,average,3.6,HP,990,110,60~80
5,3,0,28.0,No,average,3.7,Apple,135,136,80+
8,10,2,23.0,No,average,3.4000000000000004,Dell,575,123,60-
10,3,13,25.0,Yes,high,2.9000000000000004,HP,220,121,60-
5,3,2,31.0,No,high,4.1000000000000005,HP,480,141,80+
5,2,10,19.0,No,low,3.5,HP,830,116,60~80
9,8,1,35.0,Yes,average,3.6,Dell,550,119,60-
5,4,5,23.0,Yes,high,3.2,Asus,515,102,60-
6,2,8,27.0,Yes,high,3.0,Asus,415,109,60-
7,8,12,21.0,Yes,average,4.2,HP,330,111,80+
9,4,2,29.0,Yes,low,4.2,HP,125,103,80+
7,3,0,25.0,Yes,average,4.0,Dell,610,149,80+
8,4,10,25.0,Yes,low,2.5,Asus,550,142,60-
6,2,2,31.0,No,average,3.8000000000000003,Asus,435,122,80+
7,5,3,25.0,Yes,high,3.2,Leveno,650,149,80+
4,2,11,30.0,Yes,average,1.8,Leveno,225,115,60-
9,8,0,21.0,Yes,high,2.9000000000000004,Asus,560,118,60-
7,7,0,28.0,Yes,low,2.4000000000000004,Dell,335,137,60-
7,4,1,26.0,No,high,3.8000000000000003,Apple,625,125,80+
7,4,1,27.0,Yes,low,2.2,Apple,210,118,60-
7,4,2,25.0,No,low,4.1000000000000005,Asus,195,142,80+
5,3,2,25.0,Yes,low,3.0,Dell,510,124,60-
6,5,1,30.0,Yes,low,2.4000000000000004,Dell,510,116,80+
7,3,4,31.0,No,high,3.7,HP,350,126,80+
6,3,0,29.0,No,low,3.6,HP,115,177,80+
7,4,3,23.0,Yes,high,2.0,Dell,205,135,80+
7,4,1,19.0,Yes,high,1.8,HP,655,100,80+
9,4,2,32.0,Yes,average,4.2,Asus,355,104,80+
3,3,12,29.0,No,average,3.7,HP,240,102,80+
3,5,5,21.0,Yes,low,2.8000000000000003,Acer,680,121,60-
8,5,1,31.0,Yes,average,3.7,HP,345,109,80+
7,3,13,21.0,No,high,1.8,Apple,0,134,80+
6,5,9,31.0,No,low,2.4000000000000004,Acer,720,112,60-
6,3,2,22.0,Yes,low,3.5,Apple,275,164,80+
9,3,9,20.0,Yes,average,3.2,Leveno,380,114,60-
9,3,2,34.0,No,high,2.3000000000000003,Leveno,605,132,80+
8,2,1,21.0,Yes,high,2.5,Asus,200,116,60-
6,4,11,24.0,No,high,4.2,Leveno,230,132,80+
6,5,4,21.0,Yes,average,4.0,Apple,380,111,80+
6,3,0,27.0,No,high,2.6,HP,175,117,60~80
8,3,0,19.0,No,high,2.5,Apple,60,101,80+
7,9,1,24.0,No,high,1.8,Dell,460,102,60~80
6,2,2,29.0,No,high,3.6,Apple,805,124,80+
7,6,10,25.0,No,low,3.2,Acer,930,131,60-
7,4,2,25.0,Yes,high,2.0,Dell,530,109,80+
7,6,1,19.0,No,average,2.3000000000000003,HP,670,128,60-
8,3,2,33.0,No,average,2.2,Dell,315,122,60~80
8,3,1,35.0,No,average,3.6,HP,550,131,60~80
8,5,9,19.0,No,high,2.5,HP,420,129,80+
8,5,0,20.0,Yes,average,2.9000000000000004,HP,35,127,80+
6,5,2,24.0,No,low,2.8000000000000003,Dell,360,111,80+
6,6,2,29.0,Yes,average,2.1,Acer,240,137,80+
3,4,9,28.0,No,average,2.5,Leveno,80,136,60-
8,3,12,30.0,No,high,2.6,Asus,160,125,60-
7,4,0,19.0,No,average,3.9000000000000004,Leveno,455,115,80+
7,3,2,19.0,Yes,high,4.1000000000000005,HP,300,120,80+
6,6,12,22.0,No,average,3.0,Asus,775,125,60-
9,4,3,19.0,No,low,3.5,Dell,445,116,80+
6,5,0,28.0,Yes,average,2.6,Apple,675,107,60-
7,3,2,31.0,No,high,4.3,Acer,385,114,80+
9,11,1,28.0,Yes,high,2.2,Asus,330,104,60~80
8,5,4,24.0,Yes,average,4.0,Apple,605,127,80+
5,3,10,25.0,Yes,average,4.0,HP,455,117,80+
7,14,3,32.0,No,average,4.3,HP,525,122,80+
7,4,4,33.0,Yes,average,3.3000000000000003,Asus,340,121,60-
6,4,7,32.0,Yes,average,4.3,Asus,585,116,80+
7,3,2,35.0,No,low,1.8,Acer,75,102,60-
4,6,3,35.0,Yes,low,2.3000000000000003,HP,860,109,60~80
5,8,0,31.0,No,high,3.6,Dell,525,124,80+
8,3,13,28.0,No,high,2.4000000000000004,Acer,730,122,60-
6,3,0,26.0,No,low,3.2,Apple,935,113,60~80
6,7,2,33.0,Yes,high,2.5,Apple,485,125,80+
7,5,0,34.0,No,average,3.8000000000000003,Acer,860,133,80+
7,3,3,29.0,No,average,3.9000000000000004,Dell,450,130,80+
6,4,9,24.0,No,high,3.7,Leveno,580,120,80+
6,3,0,26.0,No,average,2.3000000000000003,Leveno,250,145,80+
7,7,0,33.0,No,low,2.7,HP,570,141,60~80
6,4,2,34.0,No,high,3.7,Asus,800,133,80+
5,7,9,25.0,No,low,2.5,Acer,720,139,60~80
5,3,8,26.0,Yes,low,3.9000000000000004,Acer,665,142,80+
7,3,10,25.0,No,high,2.0,Acer,990,118,60-
6,4,1,20.0,Yes,low,3.1,Asus,260,136,60-
7,3,0,27.0,No,high,3.8000000000000003,HP,600,128,80+
9,4,0,35.0,Yes,high,3.6,Apple,630,139,80+
6,2,1,26.0,Yes,average,2.3000000000000003,Apple,485,126,80+
8,5,0,31.0,No,high,2.2,Leveno,345,124,60~80
6,11,3,25.0,No,low,4.2,HP,700,108,80+
5,4,11,23.0,Yes,average,3.4000000000000004,Dell,940,163,80+
8,6,5,22.0,Yes,high,3.5,Apple,445,103,80+
9,4,1,31.0,No,average,3.1,Asus,685,146,80+
8,4,10,28.0,No,average,2.5,Leveno,105,125,60-
5,2,2,31.0,Yes,low,1.9000000000000001,Leveno,270,146,80+
8,6,10,23.0,Yes,average,2.5,Dell,795,122,60-
7,5,0,26.0,Yes,high,4.1000000000000005,Leveno,990,178,80+
8,5,11,21.0,Yes,high,3.9000000000000004,Apple,565,129,80+
10,3,5,24.0,Yes,high,2.0,Leveno,495,141,60-
10,3,13,26.0,No,low,4.3,Acer,675,128,80+
9,10,0,24.0,No,low,3.5,Dell,620,168,80+
7,3,5,24.0,No,average,4.1000000000000005,Apple,0,140,80+
7,4,3,19.0,Yes,low,2.3000000000000003,Leveno,660,142,60-
7,8,3,19.0,No,average,4.1000000000000005,Leveno,660,142,80+
8,8,2,31.0,Yes,average,4.3,HP,990,146,80+
10,3,2,32.0,Yes,low,3.8000000000000003,HP,990,149,80+
7,1,0,19.0,No,average,3.8000000000000003,HP,805,126,80+
6,1,0,30.0,Yes,low,2.8000000000000003,Acer,245,105,60~80
6,5,6,33.0,No,high,3.4000000000000004,Apple,555,141,80+
7,6,1,32.0,Yes,average,3.6,Leveno,360,131,80+
5,3,6,30.0,No,low,2.0,Leveno,520,147,60-
6,2,1,33.0,Yes,high,2.6,Apple,695,116,80+
9,4,11,26.0,Yes,low,3.3000000000000003,HP,0,136,60-
8,3,13,19.0,No,low,2.4000000000000004,Asus,605,122,60-
8,6,10,32.0,No,high,2.8000000000000003,HP,65,138,60~80
8,4,5,21.0,No,low,3.4000000000000004,HP,275,149,60-
7,3,13,30.0,No,high,2.9000000000000004,Acer,480,123,60-
8,4,1,27.0,Yes,high,2.8000000000000003,Apple,270,102,80+
5,4,1,32.0,Yes,average,3.6,HP,440,122,60-
6,7,9,33.0,Yes,high,2.2,HP,815,141,60~80
9,8,10,34.0,Yes,average,2.3000000000000003,Apple,95,141,60-
10,6,3,35.0,No,high,4.0,Dell,355,101,80+
10,10,1,27.0,No,average,3.4000000000000004,Apple,60,119,60~80
8,13,1,35.0,Yes,low,3.3000000000000003,Apple,595,110,60~80
5,3,3,20.0,No,average,2.3000000000000003,Dell,775,114,60-
4,4,4,26.0,No,average,3.1,Acer,5,128,60~80
8,4,9,22.0,No,low,2.6,Apple,450,107,60-
10,3,13,22.0,No,low,3.3000000000000003,Leveno,810,103,60-
6,10,0,24.0,No,high,2.9000000000000004,HP,470,104,80+
7,4,4,35.0,Yes,low,3.7,Apple,350,127,80+
6,5,1,31.0,Yes,average,4.0,Dell,535,137,80+
6,4,1,27.0,Yes,high,3.0,Dell,605,148,60~80
6,3,0,27.0,No,average,2.5,Dell,535,134,60-
8,3,7,25.0,No,low,4.2,HP,620,145,80+
6,6,0,30.0,Yes,low,2.2,Dell,650,170,80+
7,2,4,35.0,Yes,low,4.1000000000000005,Leveno,235,149,80+
12,4,3,22.0,Yes,low,4.1000000000000005,HP,225,126,80+
7,4,0,21.0,Yes,average,4.3,Acer,870,122,80+
5,3,9,23.0,No,average,3.2,Leveno,625,136,60-
7,8,1,23.0,Yes,high,2.5,HP,625,141,60-
12,3,12,32.0,No,average,3.7,Acer,465,138,80+
7,5,8,21.0,No,low,2.8000000000000003,Asus,455,117,80+
7,9,0,31.0,Yes,low,2.3000000000000003,HP,310,137,60~80
10,3,3,31.0,Yes,high,2.6,Acer,750,106,60~80
4,7,2,35.0,Yes,high,2.2,Leveno,395,135,80+
8,2,9,22.0,No,low,2.6,Leveno,630,118,60-
7,4,10,20.0,No,average,2.4000000000000004,Acer,360,115,60-
12,8,2,26.0,Yes,high,2.7,Apple,620,107,80+
10,11,9,27.0,No,average,2.4000000000000004,Leveno,945,147,60-
9,4,3,23.0,Yes,low,4.2,Dell,695,116,80+
3,2,12,25.0,No,low,4.0,Leveno,30,112,80+
6,5,9,25.0,Yes,high,3.2,HP,505,130,60-
8,3,1,26.0,No,low,3.5,HP,230,106,60-
6,8,12,28.0,No,average,2.1,Dell,290,118,80+
6,3,3,19.0,No,average,3.2,Asus,410,111,60~80
7,4,0,23.0,No,low,2.0,Acer,370,138,60-
10,7,3,22.0,Yes,average,3.5,Asus,940,141,60-
7,5,4,22.0,No,average,2.4000000000000004,Dell,190,111,80+
5,3,0,23.0,No,low,3.3000000000000003,Leveno,430,149,60-
7,3,1,24.0,No,high,3.3000000000000003,Leveno,235,147,80+
6,4,3,29.0,No,high,3.4000000000000004,Leveno,465,113,60~80
6,7,2,27.0,Yes,high,3.6,Apple,440,127,80+
6,7,0,31.0,No,low,3.5,HP,835,125,80+
6,5,0,32.0,No,average,3.6,Asus,480,149,60~80
9,3,2,29.0,Yes,high,4.2,Asus,75,105,80+
10,2,2,27.0,Yes,average,2.4000000000000004,Acer,120,111,80+
5,6,6,33.0,Yes,low,3.1,Dell,330,141,60-
8,1,3,22.0,Yes,low,1.8,Apple,610,122,60-
8,4,11,29.0,No,high,3.2,Acer,320,119,60-
8,4,1,29.0,Yes,low,2.6,Dell,575,127,80+
7,5,8,29.0,No,low,3.5,Asus,610,137,60-
9,3,2,22.0,Yes,average,3.1,Asus,280,140,80+
8,7,0,32.0,No,high,3.2,Apple,0,120,80+
8,4,2,23.0,Yes,low,2.9000000000000004,HP,925,135,60~80
4,4,3,34.0,Yes,low,2.9000000000000004,Asus,465,117,60-
6,2,0,32.0,No,low,2.9000000000000004,Apple,395,121,60-
9,6,8,27.0,No,average,3.6,HP,460,117,60-
11,3,2,19.0,No,high,3.5,Acer,170,127,80+
10,2,6,35.0,Yes,high,2.0,Acer,545,114,60-
5,2,4,31.0,Yes,average,2.8000000000000003,Acer,395,148,60-
7,8,0,21.0,No,low,3.5,Apple,0,106,60-
6,5,12,34.0,Yes,high,1.9000000000000001,HP,410,124,60-
5,6,5,35.0,Yes,low,2.4000000000000004,HP,795,146,60-
10,3,8,34.0,Yes,high,4.3,Dell,210,118,80+
7,3,7,27.0,No,low,3.9000000000000004,Apple,390,136,80+
10,4,0,29.0,No,high,2.5,HP,295,144,60-
4,5,13,28.0,No,high,2.3000000000000003,Dell,230,138,60-
6,3,13,29.0,Yes,low,1.8,HP,515,110,60-
4,7,0,22.0,Yes,low,4.1000000000000005,Leveno,620,113,80+
8,8,2,23.0,Yes,low,3.1,Leveno,310,101,60-
8,3,2,28.0,No,average,2.2,HP,355,118,80+
7,6,12,19.0,Yes,high,1.9000000000000001,Apple,515,116,80+
7,5,1,19.0,Yes,average,3.9000000000000004,Leveno,495,108,80+
6,3,6,33.0,Yes,average,3.6,Dell,225,105,60-
5,8,9,24.0,Yes,low,3.5,Asus,615,123,80+
8,4,1,35.0,No,high,2.3000000000000003,Asus,530,120,60~80
7,7,3,24.0,Yes,average,2.7,Acer,370,102,60-
7,6,0,30.0,Yes,high,3.1,Acer,720,105,60-
7,5,10,21.0,No,average,3.7,HP,655,134,80+
8,8,7,34.0,No,low,4.2,Apple,635,132,80+
7,2,0,31.0,No,average,3.7,Acer,650,103,80+
7,5,7,21.0,Yes,average,2.1,Asus,490,137,60-
6,5,5,32.0,No,average,3.6,HP,460,121,60-
7,7,12,29.0,Yes,low,3.1,HP,725,140,60-
5,1,12,24.0,Yes,high,2.9000000000000004,Acer,495,137,60-
9,6,2,28.0,No,low,2.9000000000000004,HP,360,114,60~80
6,3,13,26.0,No,average,3.5,Asus,430,125,60-
8,3,13,19.0,Yes,high,2.2,Leveno,235,119,60-
7,4,4,34.0,Yes,average,3.9000000000000004,Dell,320,143,80+
8,4,0,20.0,No,high,2.3000000000000003,HP,565,148,60-
8,12,0,22.0,Yes,low,4.3,Dell,375,122,80+
5,3,3,26.0,No,low,3.0,Leveno,680,120,80+
7,2,5,28.0,Yes,high,3.2,Apple,270,117,80+
7,6,1,20.0,Yes,high,2.4000000000000004,Asus,405,141,80+
7,6,12,26.0,Yes,average,2.6,HP,650,135,60-
7,3,11,19.0,Yes,low,2.7,Acer,320,127,60-
9,3,1,25.0,No,low,2.9000000000000004,HP,395,106,60-
7,5,3,27.0,Yes,high,2.4000000000000004,HP,550,102,60-
7,3,1,19.0,No,low,1.9000000000000001,Apple,360,130,80+
8,3,2,20.0,No,low,1.9000000000000001,Leveno,495,117,60-
10,2,11,33.0,No,average,3.7,Dell,400,120,80+
6,3,4,33.0,No,low,4.3,Leveno,60,140,80+
8,5,11,27.0,Yes,low,4.3,Dell,180,141,80+
8,5,3,33.0,Yes,low,4.1000000000000005,Dell,480,139,80+
6,3,1,30.0,Yes,high,2.5,Apple,420,120,80+
6,4,3,33.0,Yes,average,3.6,HP,440,118,60~80
6,3,8,28.0,Yes,high,3.3000000000000003,Dell,410,141,60-
7,5,1,26.0,No,high,2.8000000000000003,Acer,990,130,60-
5,4,0,32.0,Yes,low,3.5,HP,265,149,80+
10,4,9,27.0,No,average,3.5,Acer,335,113,60-
10,4,6,21.0,No,high,4.0,HP,245,121,80+
6,7,0,32.0,Yes,high,3.0,Dell,685,119,80+
8,12,6,24.0,No,high,4.1000000000000005,Apple,505,119,80+
3,5,3,19.0,No,average,2.0,Apple,375,115,60-
6,8,11,24.0,No,low,2.0,Apple,735,145,60-
6,5,1,26.0,No,low,2.4000000000000004,Leveno,605,121,80+
6,0,12,23.0,Yes,average,2.7,Leveno,530,126,60-
11,4,1,29.0,Yes,average,2.0,HP,515,114,80+
9,4,8,24.0,No,average,2.3000000000000003,Dell,430,110,60-
12,4,4,26.0,Yes,low,3.7,Acer,280,112,80+
6,5,3,35.0,No,average,3.0,Apple,805,104,60-
4,6,0,28.0,No,high,3.3000000000000003,Dell,525,127,80+
7,4,6,33.0,No,high,3.3000000000000003,Acer,220,105,60-
5,3,0,21.0,Yes,high,3.2,Apple,270,137,80+
7,3,2,23.0,Yes,high,3.7,Dell,595,166,80+
6,7,9,19.0,Yes,high,1.9000000000000001,HP,550,104,60-
5,10,0,24.0,Yes,low,2.2,Apple,475,147,80+
7,7,13,19.0,Yes,low,3.6,Apple,755,122,60-
5,7,1,34.0,Yes,high,3.0,Asus,810,146,60~80
5,3,0,19.0,No,high,3.5,Leveno,950,116,60~80
5,4,12,25.0,Yes,average,3.6,Apple,295,116,60-
10,3,10,20.0,Yes,low,2.8000000000000003,HP,670,107,60-
7,3,8,22.0,Yes,high,3.3000000000000003,Acer,355,144,60-
6,4,0,30.0,Yes,high,3.1,Apple,945,109,80+
6,6,2,24.0,Yes,high,4.2,HP,565,176,80+
6,3,2,29.0,No,high,1.9000000000000001,Asus,460,154,80+
3,3,1,33.0,No,high,2.0,Acer,275,101,80+
8,7,0,19.0,Yes,average,2.9000000000000004,Acer,605,103,60-
11,3,0,34.0,Yes,average,3.5,HP,525,138,60~80
7,6,13,22.0,Yes,average,4.2,HP,800,144,80+
7,7,13,29.0,Yes,high,2.2,Apple,895,123,80+
8,6,5,30.0,No,high,2.4000000000000004,Dell,165,109,80+
8,5,0,26.0,Yes,average,1.9000000000000001,Asus,350,102,60~80
11,7,12,20.0,No,average,4.0,Dell,515,128,80+
8,3,6,22.0,Yes,low,3.1,Asus,570,117,60-
8,6,4,34.0,No,low,2.1,Leveno,485,113,60-
6,4,2,25.0,No,average,3.8000000000000003,Acer,530,148,80+
7,2,0,27.0,Yes,high,2.8000000000000003,HP,635,150,80+
8,6,0,31.0,Yes,average,4.3,Acer,530,125,80+
10,4,1,34.0,No,average,2.2,HP,990,124,80+
7,13,2,21.0,Yes,high,2.9000000000000004,Apple,420,135,80+
9,5,5,19.0,Yes,high,3.5,HP,925,117,60-
10,8,13,31.0,No,low,2.1,HP,395,134,80+
7,3,9,34.0,No,average,1.8,Apple,400,133,60-
7,2,7,26.0,No,high,2.4000000000000004,Asus,875,101,60-
8,5,5,26.0,Yes,high,2.8000000000000003,Leveno,395,118,60-
8,6,2,31.0,Yes,high,3.7,Asus,465,145,80+
6,7,2,22.0,No,low,1.8,HP,755,132,80+
7,2,2,34.0,Yes,high,2.6,HP,95,138,60-
7,3,5,30.0,Yes,low,3.5,HP,730,131,60-
10,3,3,32.0,No,low,2.3000000000000003,Apple,775,141,80+
6,8,2,26.0,No,high,2.6,Asus,310,136,60-
8,2,5,19.0,No,high,1.9000000000000001,Leveno,390,136,60-
6,4,10,25.0,Yes,low,2.9000000000000004,Dell,525,148,60-
7,2,2,27.0,Yes,high,2.8000000000000003,HP,180,136,60~80
7,4,3,35.0,No,high,4.1000000000000005,Dell,795,123,80+
9,6,4,31.0,Yes,low,2.1,Asus,715,129,80+
8,3,11,25.0,Yes,average,1.9000000000000001,HP,860,120,60-
9,4,7,27.0,Yes,high,2.8000000000000003,Leveno,315,102,60-
8,3,11,23.0,No,low,4.2,Dell,545,133,80+
5,3,3,34.0,Yes,low,3.1,Dell,670,151,80+
3,4,11,23.0,Yes,average,2.4000000000000004,Asus,145,106,60-
5,3,13,30.0,No,average,2.2,Leveno,135,123,60-
8,1,0,31.0,No,low,2.2,Asus,330,141,80+
5,3,13,20.0,No,high,3.3000000000000003,Asus,990,111,60~80
5,1,7,28.0,Yes,average,4.1000000000000005,HP,420,131,80+
7,3,0,31.0,No,high,3.9000000000000004,Leveno,140,101,80+
8,3,2,32.0,Yes,average,3.1,Acer,435,115,60~80
6,7,1,26.0,No,high,4.0,HP,400,162,80+
8,4,4,20.0,Yes,low,2.6,Asus,715,122,60-
4,3,0,25.0,No,low,3.1,HP,540,119,80+
6,6,7,31.0,Yes,high,3.1,Leveno,835,144,60~80
6,7,10,21.0,Yes,low,2.2,HP,435,120,60-
5,4,0,30.0,No,high,4.0,Leveno,585,147,80+
10,6,0,25.0,No,low,2.4000000000000004,Apple,350,127,80+
6,3,0,20.0,Yes,average,4.0,Asus,275,100,80+
7,2,2,19.0,No,high,4.0,Asus,560,149,80+
7,4,10,20.0,No,high,4.1000000000000005,Apple,850,113,80+
5,7,11,24.0,Yes,low,3.9000000000000004,Leveno,845,143,80+
8,3,2,34.0,No,high,2.7,Leveno,505,147,60-
7,13,2,22.0,No,high,3.0,Apple,155,111,80+
8,2,11,34.0,Yes,high,3.8000000000000003,Asus,610,180,80+
10,3,0,29.0,Yes,average,3.2,Leveno,470,105,80+
8,8,2,19.0,No,low,2.2,Dell,585,119,60-
8,3,1,33.0,Yes,average,4.3,Leveno,340,128,80+
12,6,1,35.0,No,average,3.0,Apple,550,106,80+
8,8,2,32.0,Yes,high,3.1,Leveno,735,143,80+
6,6,9,19.0,No,average,3.9000000000000004,Acer,430,124,80+
5,3,2,29.0,No,low,2.4000000000000004,Leveno,425,116,60~80
6,5,0,35.0,Yes,average,4.3,Acer,365,149,80+
7,3,3,20.0,Yes,average,3.4000000000000004,Leveno,990,132,80+
8,1,13,27.0,No,high,2.7,Acer,705,114,60-
8,2,12,22.0,Yes,low,3.3000000000000003,Apple,895,127,60-
5,3,2,29.0,Yes,average,4.1000000000000005,Asus,370,142,80+
6,2,7,20.0,Yes,low,2.9000000000000004,Asus,475,140,60-
7,9,1,21.0,Yes,average,3.3000000000000003,Acer,245,116,60-
9,3,1,19.0,Yes,low,2.8000000000000003,Acer,305,142,80+
10,4,9,30.0,No,high,3.4000000000000004,Apple,565,130,80+
8,14,0,33.0,Yes,low,3.7,Apple,690,129,80+
6,5,2,28.0,No,average,3.1,Acer,775,145,60-
7,4,3,30.0,No,average,4.2,HP,410,162,80+
7,3,4,35.0,Yes,average,3.2,Dell,560,101,60-
7,4,7,19.0,No,high,3.9000000000000004,Dell,655,121,80+
5,8,0,24.0,No,high,3.3000000000000003,Dell,320,148,60~80
5,4,5,22.0,Yes,low,3.4000000000000004,Acer,435,115,60-
3,4,1,20.0,Yes,average,3.0,Asus,510,136,60~80
8,2,7,26.0,Yes,low,3.9000000000000004,Dell,585,149,80+
5,4,12,34.0,No,low,2.1,HP,275,143,60-
8,2,7,27.0,Yes,average,2.2,Acer,515,123,60-
7,4,8,31.0,No,average,2.7,Leveno,595,105,60-
4,3,5,27.0,No,average,2.0,Apple,405,107,60-
6,4,8,35.0,Yes,high,2.1,Acer,600,133,60-
8,3,8,35.0,No,low,1.8,HP,70,146,60-
7,4,6,23.0,No,low,3.1,Apple,530,114,60-
7,3,0,23.0,No,low,3.8000000000000003,Apple,125,119,80+
6,5,12,30.0,No,average,3.0,Acer,580,108,80+
8,3,1,28.0,No,high,3.0,HP,465,110,60-
7,5,1,32.0,No,high,2.4000000000000004,Acer,165,140,60~80
6,4,12,23.0,Yes,low,1.9000000000000001,Dell,695,119,60-
3,2,0,19.0,No,average,2.0,Leveno,440,134,60-
4,6,2,21.0,Yes,low,2.7,Acer,175,138,60-
6,6,0,20.0,No,high,1.9000000000000001,Acer,320,120,60-
9,2,3,26.0,No,low,2.3000000000000003,Acer,470,110,60-
5,4,13,31.0,No,low,4.2,HP,385,111,80+
8,4,2,19.0,No,average,4.3,Leveno,675,106,80+
7,2,10,22.0,No,low,4.1000000000000005,HP,975,172,80+
9,5,2,35.0,No,average,2.1,Acer,490,145,60-
9,2,4,25.0,No,average,2.6,Acer,105,119,60-
5,3,3,34.0,Yes,average,3.4000000000000004,HP,435,137,60~80
7,7,6,31.0,No,average,2.8000000000000003,Asus,110,155,80+
7,3,1,34.0,Yes,low,2.4000000000000004,HP,195,115,60-
8,11,0,34.0,No,high,3.6,Dell,855,103,80+
10,5,0,31.0,No,average,3.5,HP,730,103,60-
7,3,3,30.0,No,high,2.0,Leveno,550,130,60~80
7,8,13,28.0,No,low,3.1,Apple,425,131,60-
6,8,1,35.0,Yes,average,3.9000000000000004,Acer,745,127,80+
7,3,2,24.0,No,low,3.5,Apple,295,106,60~80
9,2,0,26.0,Yes,high,2.6,Apple,120,102,80+
8,8,0,33.0,No,low,3.1,Acer,695,147,60-
7,5,2,24.0,No,low,2.8000000000000003,Apple,535,162,80+
8,3,4,30.0,No,average,4.3,HP,655,119,80+
7,14,10,32.0,No,average,1.9000000000000001,Asus,275,141,60-
9,8,2,33.0,Yes,average,2.4000000000000004,Acer,475,104,60~80
3,3,11,21.0,Yes,low,2.3000000000000003,Dell,50,131,60-
12,4,0,20.0,No,average,2.1,Acer,680,128,60~80
6,3,2,31.0,Yes,high,3.5,Dell,635,132,60-
10,1,1,24.0,No,low,4.1000000000000005,Dell,340,144,80+
7,6,2,25.0,No,low,3.1,Asus,710,140,80+
8,8,6,20.0,No,low,2.5,Asus,265,134,60~80
8,3,9,27.0,Yes,high,3.6,Asus,90,133,60-
8,4,10,22.0,No,low,2.4000000000000004,Apple,740,101,60-
7,5,12,31.0,No,high,3.1,HP,310,134,60~80
7,2,5,25.0,Yes,high,3.1,Acer,30,146,60-
7,3,13,34.0,No,low,4.0,Acer,570,125,80+
8,2,3,30.0,Yes,average,3.8000000000000003,Leveno,445,129,80+
8,4,13,27.0,No,high,3.5,Leveno,945,146,60-
7,7,6,29.0,No,high,3.7,Asus,915,104,80+
6,6,3,26.0,No,low,2.2,Acer,725,136,60-
4,5,7,30.0,Yes,high,2.1,Leveno,260,109,60-
7,3,0,28.0,No,low,2.5,Asus,520,143,80+
8,5,8,31.0,No,average,2.6,Asus,590,126,80+
9,5,13,19.0,No,high,2.0,HP,670,118,80+
6,3,12,23.0,Yes,average,4.3,Asus,750,171,80+
5,4,0,31.0,Yes,low,2.1,Asus,730,146,60-
6,7,1,33.0,No,average,2.3000000000000003,Dell,40,100,60-
11,3,2,27.0,Yes,low,2.2,HP,585,121,60-
6,5,12,32.0,Yes,low,1.9000000000000001,HP,755,115,60-
6,5,8,29.0,No,average,2.2,Asus,500,121,60~80
8,5,1,25.0,No,average,2.5,Leveno,810,132,80+
6,5,3,25.0,Yes,high,3.8000000000000003,HP,360,121,80+
9,4,0,35.0,Yes,low,1.8,Dell,30,163,80+
9,8,9,20.0,Yes,low,3.4000000000000004,Dell,845,146,60-
7,4,1,29.0,No,low,3.3000000000000003,Acer,535,132,60-
