Avg sleep time,Avg study time,Avg video game time,BMI,In a relationship,Family financial status,GPA,Laptop brand,TOEIC grade,IQ,Grade
8,3,2,28.0,Yes,high,1.8,Apple,130,113,80+
6,3,4,22.0,No,average,2.8000000000000003,Asus,530,144,60-
6,4,11,31.0,Yes,low,2.7,Dell,765,114,60-
8,2,1,21.0,No,low,3.5,Dell,990,109,80+
8,5,0,22.0,Yes,average,4.3,Asus,265,147,80+
5,6,5,24.0,No,low,3.6,HP,485,100,80+
8,4,2,23.0,Yes,high,3.4000000000000004,Apple,420,148,80+
6,7,1,32.0,No,average,3.7,HP,370,129,80+
7,2,4,30.0,No,average,2.9000000000000004,Apple,445,129,60~80
6,4,12,31.0,Yes,low,3.7,Acer,720,149,80+
5,2,11,30.0,No,high,2.2,Dell,330,102,60-
5,6,4,22.0,No,low,3.6,Acer,990,125,80+
7,4,0,23.0,No,average,4.0,Leveno,755,144,80+
7,13,12,29.0,No,low,3.6,Apple,555,104,80+
8,3,8,20.0,No,average,1.9000000000000001,Asus,820,104,60-
10,4,12,26.0,Yes,average,2.0,Apple,305,141,60-
5,5,0,23.0,No,high,2.8000000000000003,HP,625,122,60~80
7,3,2,31.0,Yes,high,4.3,Asus,585,119,80+
6,5,3,21.0,Yes,average,4.1000000000000005,Leveno,285,137,80+
10,3,2,34.0,No,low,1.9000000000000001,Dell,30,134,80+
7,4,8,35.0,Yes,high,3.4000000000000004,HP,715,137,60-
7,5,1,33.0,Yes,low,3.1,Acer,255,146,80+
8,3,8,28.0,No,average,2.3000000000000003,Dell,415,127,60-
12,3,3,23.0,No,high,4.0,Leveno,710,102,80+
7,4,0,23.0,Yes,high,3.7,Apple,915,125,80+
7,13,7,27.0,No,average,2.4000000000000004,Leveno,990,109,60~80
8,6,1,28.0,Yes,average,4.3,Dell,700,119,80+
8,3,0,26.0,Yes,low,2.6,Acer,440,148,80+
8,3,12,31.0,Yes,average,1.8,Leveno,655,144,60-
12,8,7,33.0,Yes,high,4.2,Leveno,475,106,80+
9,3,6,27.0,No,high,3.4000000000000004,Apple,795,102,80+
8,5,4,29.0,Yes,high,3.7,Leveno,580,110,80+
5,14,3,28.0,No,low,4.2,Asus,520,119,80+
8,3,10,30.0,No,high,3.0,Dell,440,124,60-
8,2,2,30.0,No,average,4.0,Dell,410,111,80+
7,2,0,23.0,No,average,2.5,Acer,945,133,60~80
7,3,3,25.0,No,high,2.9000000000000004,Acer,305,128,60~80
7,4,1,29.0,No,average,2.6,Leveno,625,136,60~80
8,5,2,27.0,No,average,2.2,Apple,505,124,60-
7,5,2,27.0,No,average,4.0,Leveno,0,147,80+
6,3,2,20.0,Yes,average,2.5,Acer,730,121,60~80
7,1,0,27.0,No,average,2.7,Apple,560,103,60-
5,4,11,33.0,No,average,4.1000000000000005,Apple,160,128,80+
6,5,3,21.0,No,average,1.9000000000000001,Dell,525,113,60~80
6,4,1,34.0,No,high,2.7,Acer,365,117,60~80
7,6,11,35.0,No,high,2.4000000000000004,HP,990,131,80+
6,5,3,25.0,No,low,3.9000000000000004,HP,550,107,80+
5,8,2,35.0,Yes,average,4.2,Asus,645,140,80+
10,4,0,24.0,Yes,high,2.0,HP,0,130,60~80
9,10,2,34.0,Yes,average,3.1,Acer,925,107,80+
5,8,0,25.0,No,average,3.8000000000000003,Dell,245,121,80+
8,4,13,30.0,Yes,high,3.4000000000000004,Dell,250,146,60-
7,3,1,22.0,Yes,high,3.3000000000000003,Asus,0,108,60-
7,2,1,23.0,Yes,low,2.9000000000000004,Leveno,735,105,60~80
6,4,11,24.0,No,low,2.5,HP,215,160,80+
7,7,0,31.0,Yes,average,1.9000000000000001,Leveno,475,118,60-
6,3,11,25.0,No,average,1.8,Apple,485,101,60-
4,6,0,29.0,No,low,3.1,Dell,395,138,80+
7,6,2,27.0,No,high,3.4000000000000004,Asus,455,144,80+
8,4,0,33.0,Yes,low,4.0,Dell,390,140,80+
5,6,4,28.0,No,high,3.5,Asus,840,139,80+
5,4,1,29.0,No,low,3.6,Dell,710,180,80+
5,3,3,33.0,Yes,average,2.3000000000000003,Leveno,815,116,60~80
6,7,0,20.0,Yes,average,3.7,Apple,520,123,80+
7,4,1,27.0,No,average,4.0,Dell,610,102,80+
5,4,9,24.0,No,average,3.8000000000000003,Acer,665,104,80+
5,1,2,22.0,Yes,high,2.2,Acer,365,129,60-
7,5,0,25.0,Yes,high,2.5,Acer,580,105,80+
5,3,1,25.0,No,low,3.3000000000000003,Acer,230,121,80+
8,4,0,23.0,Yes,average,3.7,HP,990,117,80+
8,1,5,28.0,No,high,2.5,Dell,390,124,60-
7,2,4,33.0,No,high,2.9000000000000004,HP,650,122,60~80
8,6,10,21.0,No,high,2.3000000000000003,Asus,350,135,80+
6,4,8,31.0,No,average,2.9000000000000004,HP,550,110,60-
8,3,8,35.0,Yes,average,3.6,Acer,270,139,60-
6,4,12,27.0,Yes,low,3.3000000000000003,Acer,775,118,60-
5,5,0,24.0,No,low,2.8000000000000003,Apple,435,140,60-
5,8,2,19.0,No,average,1.8,Apple,665,125,60~80
8,4,13,32.0,No,high,4.2,Leveno,555,111,80+
8,4,8,34.0,Yes,low,1.8,HP,285,119,60-
6,7,2,25.0,Yes,average,2.5,Asus,430,132,60-
7,3,1,21.0,Yes,low,2.1,Acer,215,126,60-
7,3,13,19.0,No,average,3.7,Acer,110,101,80+
8,7,0,30.0,No,high,2.3000000000000003,Acer,640,104,60-
9,3,13,32.0,No,average,3.8000000000000003,Asus,535,142,80+
5,10,11,19.0,No,average,2.2,HP,240,130,60-
8,3,0,32.0,No,average,2.1,HP,705,107,80+
7,4,2,32.0,No,high,3.1,Leveno,20,165,80+
4,2,3,32.0,Yes,average,2.0,Acer,910,149,60~80
5,5,2,31.0,Yes,high,4.2,Apple,680,142,80+
7,5,6,28.0,No,high,3.1,Asus,540,141,60-
9,3,1,25.0,Yes,low,3.5,Apple,775,123,80+
9,5,3,32.0,No,average,2.1,Leveno,720,147,60~80
3,9,0,35.0,No,high,3.2,Acer,185,110,60~80
8,7,11,33.0,No,low,4.0,Asus,405,163,80+
6,4,10,25.0,Yes,average,2.6,Apple,0,125,60-
8,5,4,33.0,No,low,1.8,HP,665,108,80+
3,2,11,27.0,No,high,1.8,Apple,635,109,80+
6,6,4,29.0,No,average,1.9000000000000001,Asus,815,105,80+
5,3,1,24.0,Yes,high,4.2,Asus,475,135,80+
7,8,2,19.0,No,high,2.7,Dell,115,145,80+
7,6,3,31.0,Yes,average,2.3000000000000003,HP,380,124,60~80
8,3,0,20.0,No,high,2.1,Asus,530,130,80+
10,5,3,32.0,No,low,2.7,Dell,755,122,80+
9,5,0,22.0,Yes,low,4.2,Dell,760,115,80+
6,4,1,24.0,Yes,high,4.0,Acer,550,106,80+
6,3,3,23.0,Yes,average,4.3,Leveno,580,114,80+
6,3,8,31.0,Yes,high,4.0,Leveno,45,110,80+
9,6,0,24.0,No,low,2.4000000000000004,Asus,620,104,60-
8,2,0,20.0,No,low,2.7,Apple,945,140,60-
5,2,13,20.0,Yes,low,2.1,Acer,285,112,60-
4,2,13,25.0,Yes,high,2.5,Acer,95,123,60-
8,6,0,25.0,Yes,average,3.6,Dell,360,133,60~80
3,7,9,33.0,Yes,high,2.5,Acer,490,115,60-
7,2,13,26.0,No,low,2.6,Leveno,120,147,60-
5,8,3,35.0,No,high,2.7,Acer,810,103,60-
9,3,2,25.0,Yes,average,2.9000000000000004,Leveno,600,127,80+
5,4,0,33.0,Yes,average,2.7,Asus,435,107,80+
8,1,1,32.0,Yes,average,3.8000000000000003,Acer,250,137,80+
9,4,2,23.0,No,average,2.5,Asus,620,101,60~80
7,3,1,30.0,No,high,4.1000000000000005,Dell,435,123,80+
4,4,2,29.0,Yes,average,4.2,Asus,330,122,80+
5,4,1,26.0,Yes,low,2.9000000000000004,HP,620,110,60-
8,1,2,31.0,Yes,high,2.2,Asus,625,143,60-
6,12,13,28.0,No,low,1.8,Asus,635,136,60~80
10,4,2,29.0,Yes,high,2.2,Acer,605,126,60-
5,5,11,32.0,Yes,average,3.6,Acer,120,141,60-
7,4,2,24.0,Yes,high,3.0,Asus,475,129,80+
6,3,0,30.0,Yes,low,2.3000000000000003,Dell,595,146,60-
7,2,2,30.0,Yes,average,4.0,Asus,990,147,80+
7,8,0,24.0,No,average,3.2,Apple,15,128,80+
3,5,0,22.0,Yes,high,2.3000000000000003,Asus,405,142,60-
6,2,9,34.0,No,average,2.7,Apple,605,122,60-
6,3,3,24.0,Yes,average,3.7,Dell,270,127,80+
9,6,0,34.0,Yes,low,2.4000000000000004,Asus,990,137,60-
8,3,1,19.0,Yes,average,2.9000000000000004,Acer,825,123,60~80
7,2,13,24.0,No,low,3.3000000000000003,Asus,135,114,60-
7,5,13,26.0,No,high,4.1000000000000005,HP,775,120,80+
4,2,3,28.0,Yes,average,1.9000000000000001,Acer,295,140,60-
5,7,13,19.0,No,high,3.9000000000000004,Apple,280,129,80+
6,3,3,34.0,No,average,4.3,Asus,400,100,80+
10,5,2,32.0,No,average,2.1,HP,330,143,60~80
10,7,4,35.0,No,low,2.8000000000000003,Leveno,230,117,80+
7,2,12,29.0,Yes,high,3.0,Leveno,0,107,60-
9,5,1,33.0,Yes,high,4.3,Dell,830,134,80+
7,4,1,25.0,No,low,2.1,Acer,360,135,60~80
7,5,4,21.0,Yes,high,2.9000000000000004,HP,805,116,60~80
11,8,13,33.0,Yes,average,2.5,Asus,485,141,60-
7,5,9,34.0,Yes,average,3.6,Acer,0,138,60-
7,4,0,34.0,Yes,high,4.2,Acer,0,124,80+
9,6,12,19.0,Yes,average,1.9000000000000001,Dell,410,128,60-
6,7,0,23.0,Yes,high,1.9000000000000001,HP,610,126,80+
9,5,0,31.0,No,average,3.9000000000000004,Acer,920,122,80+
12,4,3,25.0,No,average,2.4000000000000004,HP,465,115,60-
8,5,9,19.0,No,low,3.9000000000000004,Leveno,795,132,80+
7,5,6,34.0,Yes,high,2.6,Dell,300,103,60-
6,3,1,23.0,Yes,low,1.9000000000000001,Leveno,535,104,60-
8,2,0,35.0,Yes,low,3.5,Asus,635,113,60~80
3,3,10,29.0,No,average,2.2,Acer,410,101,60-
10,4,3,31.0,Yes,low,3.0,Acer,0,135,80+
8,5,2,25.0,No,low,3.1,Dell,450,128,60~80
4,4,0,28.0,No,high,2.0,Apple,175,119,80+
5,3,5,32.0,Yes,average,2.6,Apple,220,148,60-
8,5,7,24.0,No,low,2.8000000000000003,Asus,585,105,60-
6,5,9,25.0,No,high,3.9000000000000004,HP,585,138,80+
8,6,6,33.0,No,low,4.0,Asus,605,105,80+
8,7,3,35.0,Yes,average,2.7,Acer,565,132,80+
7,5,0,23.0,Yes,high,3.2,Acer,385,136,80+
5,2,0,31.0,No,average,4.1000000000000005,Apple,705,103,80+
4,2,0,19.0,No,average,2.4000000000000004,Leveno,695,112,60-
7,3,2,27.0,No,average,3.0,Dell,0,144,60-
7,8,1,35.0,Yes,high,3.8000000000000003,Asus,600,109,80+
5,4,1,29.0,No,average,2.3000000000000003,Dell,380,113,60~80
7,2,2,19.0,Yes,average,2.8000000000000003,Acer,520,104,60~80
6,5,12,35.0,No,average,4.1000000000000005,Leveno,490,124,80+
4,1,9,24.0,No,average,2.6,Dell,830,105,60~80
7,4,2,23.0,Yes,average,2.8000000000000003,Acer,730,118,80+
3,4,4,28.0,Yes,low,2.6,Dell,645,140,60~80
4,6,11,23.0,Yes,high,3.2,Dell,335,124,60-
7,3,12,30.0,No,high,4.0,Leveno,660,109,80+
10,4,0,27.0,Yes,high,3.8000000000000003,Acer,700,101,80+
8,4,12,32.0,Yes,low,3.0,Apple,10,114,60-
5,6,1,35.0,Yes,average,2.9000000000000004,Dell,475,129,60~80
9,3,2,25.0,No,average,1.9000000000000001,Apple,680,127,80+
5,6,6,19.0,No,low,3.1,Asus,490,100,60~80
6,2,2,23.0,Yes,average,4.1000000000000005,Acer,705,147,80+
6,2,2,26.0,Yes,low,1.8,Apple,640,104,60-
4,5,0,22.0,No,average,2.8000000000000003,Asus,195,123,80+
10,5,3,28.0,No,average,3.5,Apple,370,133,60~80
5,12,11,22.0,No,average,3.2,Dell,470,143,80+
5,4,5,33.0,Yes,high,2.0,Asus,750,131,60-
7,5,5,31.0,Yes,average,3.8000000000000003,HP,290,106,80+
4,3,2,30.0,No,average,2.0,HP,135,116,60-
6,5,8,28.0,No,high,3.6,Apple,370,120,80+
5,5,1,23.0,No,average,3.4000000000000004,Dell,845,101,80+
12,3,0,21.0,No,high,3.3000000000000003,Apple,80,116,80+
6,3,2,29.0,Yes,high,4.3,HP,350,146,80+
8,7,6,30.0,No,high,3.7,HP,520,106,80+
8,7,10,22.0,No,high,2.2,Leveno,55,146,80+
10,5,8,25.0,No,average,2.7,Dell,420,114,60-
6,3,0,33.0,No,average,2.4000000000000004,Asus,760,146,80+
8,7,10,23.0,No,low,2.1,Leveno,440,132,60-
7,4,0,23.0,No,high,2.0,Acer,215,106,60-
5,3,3,27.0,No,low,3.3000000000000003,Leveno,730,117,60-
4,4,5,34.0,Yes,high,2.0,Dell,295,128,60-
7,6,1,23.0,Yes,high,3.3000000000000003,Acer,950,148,60-
7,3,6,21.0,Yes,low,3.0,Apple,870,129,60-
4,2,9,24.0,No,average,4.1000000000000005,Acer,525,134,80+
5,7,1,22.0,Yes,average,3.3000000000000003,HP,355,111,80+
4,7,0,33.0,No,high,2.0,Acer,360,122,80+
9,13,2,31.0,Yes,high,2.7,Apple,270,105,80+
6,3,13,24.0,No,average,1.9000000000000001,Asus,365,130,60-
7,5,2,30.0,No,high,4.3,Acer,755,109,80+
8,8,2,28.0,Yes,average,4.0,Leveno,0,125,80+
6,7,11,35.0,Yes,low,3.6,Leveno,860,107,60~80
8,2,1,21.0,Yes,high,2.9000000000000004,Dell,480,146,60-
7,3,0,29.0,Yes,high,3.3000000000000003,Dell,290,110,80+
8,1,13,28.0,No,low,4.0,Leveno,435,134,80+
4,2,2,23.0,No,low,2.6,HP,495,133,60-
9,5,2,35.0,Yes,average,3.6,Acer,675,101,80+
6,4,2,27.0,Yes,low,3.4000000000000004,Asus,630,136,80+
6,3,6,21.0,No,high,2.7,Asus,690,128,60-
6,12,0,19.0,Yes,low,2.3000000000000003,HP,425,138,80+
8,5,4,33.0,Yes,average,2.5,Leveno,325,101,60-
9,3,4,21.0,Yes,high,2.6,Leveno,375,125,60~80
7,3,9,22.0,No,low,3.8000000000000003,Apple,550,111,80+
7,10,4,27.0,No,high,3.1,Apple,480,118,80+
7,5,1,33.0,No,low,2.2,HP,135,145,80+
7,3,0,19.0,No,high,3.4000000000000004,Leveno,850,137,60-
9,4,13,34.0,Yes,low,3.0,Dell,795,126,60-
4,13,7,21.0,No,high,3.5,HP,835,114,60~80
10,4,1,20.0,Yes,high,2.1,Asus,545,105,60~80
6,4,1,32.0,Yes,average,3.1,Apple,675,143,60-
7,4,13,20.0,No,low,4.3,Dell,870,108,80+
9,5,7,28.0,Yes,low,2.4000000000000004,Dell,930,133,60-
11,3,2,21.0,No,high,3.0,Leveno,580,102,80+
7,4,2,24.0,No,low,2.9000000000000004,Dell,600,107,60~80
6,4,5,28.0,No,high,2.9000000000000004,Asus,555,139,60-
8,6,0,23.0,Yes,high,4.3,Leveno,560,142,80+
8,5,2,35.0,No,average,3.7,Acer,805,125,80+
8,5,0,34.0,No,high,3.6,HP,440,106,60-
6,7,0,32.0,No,high,4.0,Apple,595,145,80+
6,5,10,30.0,No,average,3.6,Dell,990,139,60-
7,3,1,25.0,Yes,average,4.2,Dell,630,136,80+
6,5,12,32.0,Yes,high,2.1,Acer,990,100,60~80
8,5,12,30.0,No,high,1.8,Acer,400,106,60~80
9,5,2,32.0,No,high,4.3,Dell,200,136,80+
10,5,0,23.0,Yes,high,2.4000000000000004,Dell,725,139,60~80
7,6,6,25.0,Yes,high,2.4000000000000004,Apple,655,134,80+
6,2,12,28.0,Yes,low,2.2,Asus,885,131,60~80
7,8,1,21.0,Yes,average,3.8000000000000003,Dell,480,111,80+
5,3,5,34.0,No,high,4.3,Apple,500,138,80+
7,8,10,31.0,No,low,2.5,Apple,445,179,80+
7,4,5,29.0,Yes,low,2.7,Asus,360,113,60-
8,5,4,21.0,Yes,average,2.2,Apple,710,130,60~80
7,3,0,32.0,No,average,3.2,Dell,325,106,60~80
10,7,12,21.0,No,low,2.2,Dell,135,135,60~80
8,12,0,29.0,No,average,3.1,Apple,390,118,60~80
7,4,12,32.0,Yes,high,3.4000000000000004,HP,695,141,60-
6,13,0,33.0,Yes,low,3.3000000000000003,Asus,125,104,60~80
7,4,7,28.0,No,high,4.3,Asus,245,111,80+
7,2,0,32.0,Yes,high,1.9000000000000001,Leveno,770,146,80+
5,8,8,35.0,No,high,3.3000000000000003,HP,675,114,60~80
11,5,11,21.0,Yes,average,2.9000000000000004,Dell,185,105,60-
5,3,3,25.0,No,high,3.2,Acer,560,113,60~80
6,3,11,32.0,Yes,average,3.9000000000000004,HP,870,149,80+
7,6,2,30.0,No,high,4.2,Apple,505,100,80+
8,3,1,20.0,Yes,average,3.3000000000000003,Dell,565,117,80+
6,3,2,28.0,Yes,average,3.1,HP,840,109,60~80
6,4,3,34.0,No,high,2.7,Asus,160,130,60-
7,2,3,31.0,No,average,2.6,Apple,925,167,80+
7,2,13,35.0,Yes,high,2.1,Acer,505,126,60-
7,4,2,30.0,No,average,2.5,Dell,450,139,60-
8,8,0,26.0,No,low,3.6,Leveno,155,125,60-
12,3,1,30.0,No,average,4.1000000000000005,Asus,660,135,80+
10,4,2,35.0,No,high,3.1,Acer,550,115,80+
7,6,7,21.0,Yes,average,2.0,Asus,205,122,60-
3,4,3,20.0,No,low,3.6,HP,400,138,80+
7,5,6,29.0,Yes,low,1.8,Dell,585,109,60-
6,5,7,34.0,Yes,average,2.8000000000000003,Acer,350,137,60-
5,6,0,26.0,Yes,average,4.1000000000000005,HP,395,100,80+
6,8,4,19.0,No,average,4.1000000000000005,Dell,640,134,80+
8,3,6,23.0,Yes,average,3.7,Asus,285,101,80+
4,1,2,25.0,Yes,low,3.2,Asus,230,139,80+
6,2,12,22.0,No,high,3.0,Asus,475,147,60-
7,13,2,30.0,No,low,3.4000000000000004,Asus,925,117,60~80
8,2,3,19.0,Yes,low,1.9000000000000001,Leveno,0,115,80+
10,3,12,33.0,Yes,average,2.0,Asus,885,137,60-
8,7,10,26.0,Yes,average,3.1,Acer,555,137,60-
7,3,13,29.0,No,average,2.8000000000000003,Leveno,890,123,60-
4,3,0,24.0,Yes,average,4.3,HP,480,119,80+
6,5,8,21.0,Yes,high,3.1,HP,380,119,60-
7,3,13,22.0,Yes,high,3.3000000000000003,HP,445,140,60-
5,4,9,20.0,No,low,4.0,Apple,625,109,80+
8,2,12,32.0,Yes,low,2.4000000000000004,Leveno,620,120,60-
6,4,3,27.0,Yes,low,3.3000000000000003,Dell,480,116,60~80
4,5,0,22.0,No,low,2.1,Leveno,115,142,60-
8,4,3,32.0,No,high,3.2,Asus,185,107,60~80
6,3,1,33.0,Yes,low,3.2,HP,710,113,60~80
8,4,0,26.0,Yes,low,2.2,Apple,365,120,60-
6,3,9,32.0,No,average,3.4000000000000004,Dell,435,113,60-
6,4,0,31.0,Yes,low,3.0,Asus,830,158,80+
5,3,3,22.0,Yes,high,2.9000000000000004,Leveno,190,145,60-
9,8,1,30.0,Yes,low,3.4000000000000004,Leveno,415,115,60~80
5,3,0,20.0,Yes,high,2.8000000000000003,Acer,430,121,80+
7,5,2,19.0,No,high,2.5,Asus,270,174,80+
7,11,12,25.0,Yes,average,4.3,Acer,535,128,80+
7,4,3,22.0,Yes,average,3.6,Apple,610,130,60~80
8,3,8,25.0,No,high,3.6,Leveno,660,134,60-
5,6,1,35.0,No,average,2.1,HP,415,135,60~80
9,7,2,34.0,Yes,high,3.8000000000000003,Apple,455,159,80+
7,10,0,32.0,No,average,3.2,Apple,570,137,60~80
8,2,1,24.0,Yes,low,3.4000000000000004,HP,35,105,80+
6,5,10,33.0,No,low,3.5,Acer,235,126,60~80
6,7,11,20.0,Yes,high,3.1,Dell,385,146,60-
6,8,10,20.0,No,average,2.2,Dell,910,139,60~80
5,6,2,35.0,No,high,3.6,Asus,785,141,60-
7,6,1,32.0,Yes,average,3.4000000000000004,Leveno,650,112,60~80
5,13,1,20.0,No,average,3.8000000000000003,Apple,375,109,80+
8,4,8,29.0,Yes,low,2.8000000000000003,Dell,945,176,80+
6,8,0,30.0,No,low,3.2,Asus,280,144,60-
6,3,4,20.0,No,low,2.4000000000000004,HP,40,146,80+
9,4,0,26.0,No,low,2.9000000000000004,Apple,215,108,60-
5,6,2,31.0,Yes,high,2.8000000000000003,HP,775,153,80+
9,1,1,27.0,Yes,low,3.0,HP,140,140,60-
7,6,1,32.0,No,average,3.3000000000000003,HP,555,110,60~80
9,3,0,22.0,No,average,2.7,Apple,60,131,60~80
5,5,12,31.0,Yes,high,3.6,HP,130,135,60-
8,3,1,30.0,Yes,high,3.4000000000000004,HP,380,112,60~80
7,5,3,26.0,Yes,high,3.1,Leveno,810,135,60-
5,2,11,20.0,Yes,average,3.5,HP,70,104,60-
7,4,0,23.0,No,low,3.1,Apple,630,117,60-
8,6,13,20.0,Yes,low,2.9000000000000004,Leveno,500,141,60-
7,4,0,35.0,Yes,high,4.3,Apple,825,117,80+
5,11,8,22.0,No,low,2.7,Asus,725,112,80+
7,3,2,19.0,No,average,2.4000000000000004,HP,990,126,80+
9,3,1,20.0,No,high,2.9000000000000004,Leveno,185,143,60~80
5,4,2,21.0,Yes,low,3.7,Leveno,470,167,80+
6,2,0,34.0,No,low,2.4000000000000004,Dell,550,122,60-
7,5,3,23.0,Yes,average,4.1000000000000005,Leveno,655,130,80+
9,6,10,27.0,Yes,low,3.1,HP,455,103,60-
6,4,2,25.0,No,average,3.2,Apple,0,122,80+
5,11,2,30.0,Yes,high,2.6,Acer,530,138,80+
6,3,0,22.0,No,low,1.8,HP,570,130,60-
4,5,3,33.0,No,high,2.2,Leveno,545,119,60~80
5,11,0,32.0,Yes,high,2.9000000000000004,Leveno,775,115,60~80
8,2,1,22.0,Yes,high,3.7,Acer,870,104,80+
5,3,5,31.0,No,low,2.9000000000000004,Dell,730,100,60-
7,4,4,27.0,Yes,low,4.1000000000000005,HP,700,142,80+
5,2,0,35.0,No,average,3.7,Asus,445,139,80+
6,3,0,24.0,No,high,2.4000000000000004,Acer,205,120,60~80
10,2,2,25.0,Yes,high,4.2,HP,410,125,80+
7,3,11,35.0,Yes,average,3.6,HP,695,118,60-
7,5,9,20.0,No,average,2.4000000000000004,Apple,330,130,60-
7,1,1,20.0,No,low,1.9000000000000001,HP,190,113,60-
5,2,11,27.0,No,average,2.0,Dell,295,146,60-
6,13,1,34.0,No,average,3.0,HP,605,114,80+
10,5,13,33.0,Yes,average,4.0,Dell,365,122,80+
7,3,7,26.0,No,high,2.4000000000000004,HP,795,135,60-
7,3,8,35.0,No,low,2.6,Apple,790,134,60-
9,4,8,29.0,No,low,2.4000000000000004,Dell,80,110,60-
7,3,3,24.0,No,high,2.0,Acer,185,109,80+
11,3,1,29.0,No,high,3.4000000000000004,Leveno,950,147,60~80
8,6,3,19.0,No,high,3.3000000000000003,Apple,420,129,80+
9,3,3,35.0,Yes,high,4.0,Asus,485,121,80+
7,6,0,28.0,Yes,low,3.7,Dell,650,150,80+
10,5,0,29.0,No,low,3.5,Asus,600,119,60-
7,5,4,34.0,Yes,average,3.0,HP,390,105,60-
10,4,1,23.0,Yes,low,2.5,Leveno,580,146,80+
5,3,0,26.0,No,high,3.9000000000000004,HP,470,120,80+
7,1,0,23.0,Yes,average,3.8000000000000003,Acer,370,143,80+
5,3,2,35.0,No,low,3.9000000000000004,Apple,335,142,80+
5,4,0,20.0,No,high,2.2,Apple,560,130,80+
9,8,1,34.0,No,high,2.4000000000000004,Dell,595,134,80+
4,6,2,24.0,Yes,high,2.8000000000000003,Acer,525,127,80+
5,3,2,32.0,Yes,average,3.0,Leveno,520,112,80+
6,4,6,35.0,No,high,2.7,HP,515,141,60-
6,2,1,19.0,Yes,high,3.2,Apple,655,131,80+
7,3,4,30.0,Yes,average,2.8000000000000003,HP,150,114,60-
7,2,2,31.0,Yes,average,3.8000000000000003,Leveno,455,117,80+
11,1,4,31.0,Yes,high,3.9000000000000004,Dell,360,136,80+
12,5,3,30.0,Yes,average,3.2,Leveno,410,137,60~80
8,3,1,34.0,No,average,1.8,Asus,410,111,80+
6,2,2,34.0,Yes,low,3.9000000000000004,Apple,15,143,80+
6,7,9,24.0,No,average,2.5,Leveno,600,147,60-
8,1,9,30.0,No,high,2.6,Asus,305,105,60-
6,5,2,25.0,No,average,2.9000000000000004,Dell,710,121,80+
7,7,2,32.0,Yes,low,2.4000000000000004,Dell,255,102,80+
7,3,1,19.0,Yes,average,3.0,HP,635,134,80+
8,5,3,32.0,Yes,low,2.6,HP,475,147,60~80
6,3,0,29.0,Yes,low,3.9000000000000004,Dell,980,143,80+
8,7,1,35.0,Yes,average,3.6,Apple,505,119,60~80
4,3,9,23.0,Yes,low,1.8,Apple,730,104,60-
6,14,8,26.0,Yes,low,4.3,Leveno,960,121,80+
8,3,9,22.0,Yes,high,3.0,Asus,990,134,60-
4,9,2,21.0,Yes,low,3.6,HP,830,130,80+
8,8,10,20.0,No,high,3.4000000000000004,Asus,990,114,60-
7,4,0,20.0,Yes,high,3.8000000000000003,Acer,280,129,80+
9,5,3,34.0,No,low,2.5,Apple,90,111,60-
5,3,3,31.0,Yes,high,1.9000000000000001,Leveno,990,122,60~80
9,3,0,29.0,No,low,2.7,Apple,640,131,60~80
8,3,0,31.0,No,high,4.3,Leveno,380,141,80+
3,4,2,23.0,Yes,low,3.2,Acer,795,127,60-
7,3,10,33.0,No,low,3.0,Dell,365,150,80+
5,5,1,32.0,Yes,average,1.8,Leveno,915,100,60~80
6,3,5,33.0,No,high,3.0,Dell,115,115,60-
7,7,0,29.0,No,low,3.3000000000000003,Dell,990,139,80+
6,4,3,23.0,Yes,average,3.7,Dell,420,144,80+
12,6,7,30.0,Yes,low,1.9000000000000001,Apple,610,140,60-
3,3,1,27.0,No,high,1.8,HP,630,106,60-
8,3,6,19.0,Yes,low,4.0,Acer,385,103,80+
6,3,1,32.0,Yes,average,1.9000000000000001,Acer,490,112,60-
6,5,8,22.0,Yes,high,2.9000000000000004,HP,990,109,60~80
6,5,0,29.0,Yes,average,3.8000000000000003,Acer,640,121,80+
8,8,8,34.0,Yes,low,3.7,Leveno,245,173,80+
6,8,0,21.0,No,average,2.7,HP,310,145,60-
6,4,9,24.0,No,high,2.6,Asus,575,138,60-
7,4,12,34.0,No,high,3.7,Leveno,415,107,80+
5,3,10,30.0,Yes,high,3.9000000000000004,Dell,460,126,80+
7,4,2,35.0,Yes,low,2.4000000000000004,Apple,430,112,60~80
5,2,12,29.0,No,high,3.2,Leveno,800,103,60~80
8,3,0,22.0,Yes,average,2.0,HP,515,115,60~80
7,5,2,29.0,Yes,high,2.1,Apple,310,115,80+
9,3,1,20.0,No,high,1.8,HP,545,132,60~80
8,5,3,19.0,No,high,1.9000000000000001,Apple,380,133,80+
11,6,1,32.0,No,low,2.7,Leveno,525,123,60~80
11,3,2,23.0,No,low,2.9000000000000004,Dell,790,125,80+
8,6,9,31.0,No,low,3.4000000000000004,Dell,745,113,60-
4,2,7,35.0,No,low,4.1000000000000005,Leveno,655,102,80+
8,3,2,29.0,Yes,low,1.9000000000000001,HP,200,139,60-
5,11,2,23.0,No,low,3.0,Asus,240,116,80+
8,5,0,30.0,No,high,4.0,Apple,515,102,80+
7,2,3,25.0,Yes,high,2.6,Dell,440,133,60-
6,5,0,32.0,No,average,2.9000000000000004,Dell,530,119,60~80
