Avg sleep time,Avg study time,Avg video game time,BMI,In a relationship,Family financial status,GPA,Laptop brand,TOEIC grade,IQ,Grade
9,3,0,24.0,Yes,average,3.7,Acer,0,138,80+
7,5,13,26.0,Yes,high,3.7,Acer,660,120,80+
5,5,0,35.0,No,average,2.6,Asus,315,143,80+
7,4,3,22.0,Yes,average,2.5,Asus,435,127,60~80
8,2,8,29.0,Yes,high,1.8,Apple,990,140,80+
5,3,5,31.0,Yes,high,3.8000000000000003,Acer,55,142,80+
7,4,0,20.0,No,low,2.1,Acer,195,133,60-
5,4,1,23.0,No,high,3.9000000000000004,Leveno,610,121,80+
5,5,3,28.0,No,high,1.8,Acer,560,149,60~80
7,6,1,23.0,Yes,average,2.4000000000000004,Asus,415,102,60-
6,5,1,31.0,No,average,2.5,HP,880,135,60~80
7,5,6,26.0,Yes,low,3.7,HP,460,129,80+
6,1,0,29.0,Yes,average,2.2,Apple,410,130,80+
9,3,2,28.0,Yes,average,2.4000000000000004,Leveno,600,145,60~80
7,7,1,32.0,Yes,high,3.6,Apple,670,137,80+
10,5,1,28.0,Yes,low,2.0,HP,35,144,60-
7,2,2,33.0,Yes,high,4.0,HP,550,117,80+
11,4,0,35.0,Yes,high,1.9000000000000001,Leveno,425,125,60-
8,2,12,32.0,No,low,2.5,HP,250,143,60-
7,2,0,19.0,No,high,4.3,Asus,430,121,80+
9,3,1,25.0,No,average,3.8000000000000003,Apple,690,143,80+
9,5,3,32.0,Yes,low,2.2,Dell,405,119,60-
7,3,2,28.0,Yes,average,2.4000000000000004,Acer,860,126,80+
10,4,0,31.0,Yes,average,2.2,Apple,600,114,60~80
7,3,0,20.0,No,high,2.9000000000000004,Leveno,75,128,60-
8,6,3,22.0,Yes,average,3.4000000000000004,HP,425,132,60~80
5,3,0,20.0,No,low,4.1000000000000005,Dell,480,123,80+
7,4,11,34.0,No,low,2.8000000000000003,Dell,385,145,60-
6,4,10,31.0,Yes,average,2.8000000000000003,HP,290,131,60-
5,4,3,32.0,No,low,4.1000000000000005,Dell,935,163,80+
5,8,2,29.0,No,high,3.7,Acer,390,109,80+
6,6,0,28.0,No,average,2.4000000000000004,Dell,685,139,60-
8,9,11,22.0,No,high,2.7,Apple,445,109,80+
5,3,7,23.0,Yes,average,3.2,Leveno,90,145,60-
8,6,2,21.0,Yes,average,2.5,Leveno,210,133,60~80
5,2,3,25.0,No,high,3.8000000000000003,Leveno,850,122,80+
5,3,1,31.0,No,low,2.1,Asus,245,106,60-
6,4,4,35.0,Yes,low,4.1000000000000005,Acer,455,116,80+
7,3,0,23.0,Yes,high,2.5,Asus,570,111,60~80
7,3,0,32.0,Yes,high,3.5,Apple,85,140,80+
6,6,1,22.0,No,average,3.0,Acer,725,108,60~80
6,2,1,35.0,No,low,3.4000000000000004,HP,755,142,60-
5,3,0,33.0,Yes,low,2.7,Leveno,990,100,60~80
7,4,0,27.0,Yes,average,2.7,Dell,845,144,80+
12,2,10,32.0,No,average,2.5,Apple,70,117,60-
7,3,3,22.0,Yes,high,4.0,Asus,655,121,80+
9,7,8,21.0,No,average,3.0,Asus,505,173,80+
7,6,12,34.0,Yes,low,2.1,Apple,575,106,60-
10,5,12,23.0,No,low,2.4000000000000004,Leveno,540,118,60-
7,8,6,25.0,Yes,low,4.2,HP,135,124,80+
5,4,3,31.0,No,low,2.9000000000000004,Asus,945,149,60~80
8,3,0,27.0,Yes,low,3.8000000000000003,Asus,215,140,80+
6,5,7,29.0,No,average,4.0,Apple,115,147,80+
7,3,3,24.0,No,average,3.2,Leveno,410,123,60-
8,4,1,22.0,Yes,average,2.8000000000000003,Leveno,555,115,60-
4,6,1,34.0,No,average,2.6,Dell,820,132,60~80
6,10,8,24.0,Yes,high,4.0,HP,295,143,80+
6,3,0,26.0,Yes,average,3.1,Acer,790,124,60-
6,5,13,27.0,Yes,high,3.4000000000000004,Acer,895,126,60~80
6,4,0,30.0,No,high,3.5,HP,215,106,80+
11,7,13,30.0,Yes,high,4.1000000000000005,Dell,205,148,80+
5,7,12,33.0,Yes,low,2.0,Apple,430,109,60-
6,5,2,29.0,No,average,1.9000000000000001,Leveno,705,135,60~80
8,3,0,30.0,No,low,4.2,Apple,515,100,80+
7,3,3,27.0,Yes,high,2.1,Acer,585,110,60~80
12,3,10,19.0,Yes,average,3.2,Acer,665,123,60-
7,5,2,32.0,Yes,high,3.2,Dell,435,133,80+
5,6,4,26.0,Yes,average,3.7,Acer,755,114,80+
6,4,4,33.0,No,average,4.1000000000000005,Asus,440,157,80+
6,3,5,25.0,Yes,high,2.6,Apple,350,123,80+
6,3,4,21.0,No,low,2.4000000000000004,Leveno,720,118,60~80
7,13,6,21.0,Yes,low,4.0,Asus,185,117,80+
6,4,8,32.0,No,average,2.7,HP,755,127,60-
9,5,0,29.0,No,low,3.9000000000000004,Asus,990,111,80+
5,3,4,23.0,Yes,low,3.7,Dell,650,107,80+
5,4,5,32.0,Yes,average,2.8000000000000003,Apple,545,103,60-
9,8,0,23.0,Yes,low,2.2,Dell,410,129,80+
8,3,0,25.0,Yes,high,3.6,HP,750,128,60~80
10,1,0,22.0,No,low,3.2,Leveno,535,128,60~80
8,12,1,30.0,Yes,high,4.1000000000000005,Apple,550,104,80+
7,3,0,33.0,No,high,3.2,Dell,70,122,60-
12,2,13,29.0,Yes,high,4.1000000000000005,Dell,725,104,80+
11,4,5,27.0,Yes,low,1.8,Acer,595,121,60-
8,3,3,28.0,No,average,3.6,Acer,230,111,80+
5,3,1,20.0,Yes,average,3.8000000000000003,Asus,330,119,80+
6,3,2,26.0,Yes,low,2.9000000000000004,Asus,380,132,60~80
7,2,1,35.0,No,average,3.6,Asus,690,149,80+
7,4,1,25.0,No,high,2.6,Dell,560,166,80+
6,5,0,19.0,Yes,low,3.1,Leveno,490,113,60-
6,4,11,20.0,Yes,high,2.3000000000000003,Dell,435,136,60-
9,5,2,31.0,No,high,3.4000000000000004,Acer,565,101,60-
6,4,3,34.0,No,low,2.8000000000000003,Acer,305,122,80+
9,6,7,28.0,Yes,average,3.6,Acer,490,125,60-
8,5,10,29.0,Yes,low,4.1000000000000005,Apple,385,138,80+
9,4,2,25.0,Yes,average,3.8000000000000003,Apple,990,109,80+
6,3,0,27.0,Yes,high,1.8,Apple,450,137,80+
5,2,1,35.0,No,low,3.7,Leveno,945,121,80+
5,8,3,27.0,Yes,high,4.1000000000000005,HP,515,134,80+
7,5,3,27.0,Yes,average,2.8000000000000003,Dell,255,108,60-
5,3,12,20.0,No,high,2.2,HP,990,131,60~80
9,3,6,20.0,No,high,3.6,Asus,415,120,60-
8,5,0,22.0,No,low,3.1,Apple,425,109,60-
7,2,0,23.0,No,low,4.3,Acer,75,104,80+
9,4,12,33.0,No,high,4.2,Dell,540,108,80+
7,6,2,31.0,Yes,high,4.1000000000000005,HP,980,140,80+
8,4,2,29.0,No,low,4.0,Asus,675,138,80+
6,7,5,20.0,No,low,2.7,Apple,345,110,60~80
4,4,2,23.0,Yes,average,2.1,HP,395,121,60-
8,4,13,28.0,No,high,3.0,Leveno,745,137,60-
7,7,8,24.0,Yes,high,4.1000000000000005,HP,345,135,80+
7,5,0,30.0,Yes,average,3.1,Acer,55,107,80+
8,3,0,33.0,Yes,high,2.0,HP,235,103,60~80
4,8,2,33.0,Yes,average,2.1,Leveno,390,146,60-
9,3,3,24.0,Yes,average,2.5,Dell,705,173,80+
8,5,12,24.0,Yes,high,3.8000000000000003,Asus,320,102,80+
10,3,0,20.0,No,average,2.0,Leveno,990,134,60~80
6,5,2,32.0,No,high,2.1,Leveno,955,114,60-
6,4,0,19.0,No,average,3.1,Apple,695,120,60-
10,3,0,35.0,No,high,1.9000000000000001,Leveno,210,114,60-
8,7,3,27.0,Yes,high,2.4000000000000004,Acer,325,103,80+
6,8,3,25.0,No,low,2.7,Dell,655,114,80+
5,3,1,29.0,No,low,2.0,Dell,480,137,60~80
5,2,9,27.0,No,low,2.1,Acer,595,147,60-
6,2,6,27.0,No,average,2.6,Asus,990,148,60~80
3,5,3,35.0,No,low,2.9000000000000004,Apple,0,102,80+
7,10,7,23.0,No,average,2.1,Asus,435,139,60~80
8,6,0,26.0,No,high,3.1,Apple,685,120,80+
8,5,11,22.0,Yes,high,4.0,Leveno,750,148,80+
11,3,7,30.0,Yes,high,1.9000000000000001,Asus,255,139,60-
8,5,5,19.0,No,high,2.9000000000000004,Apple,515,116,80+
5,4,3,35.0,No,high,3.2,Dell,340,134,60-
6,8,3,32.0,No,average,3.9000000000000004,Acer,675,119,80+
9,4,2,24.0,No,low,3.9000000000000004,Asus,725,118,80+
4,3,2,26.0,Yes,average,4.3,HP,285,104,80+
8,3,3,26.0,Yes,high,3.7,HP,615,101,80+
6,2,3,27.0,No,average,2.5,Apple,430,138,60-
10,6,0,21.0,No,average,4.0,Asus,725,113,80+
8,3,0,28.0,Yes,low,2.2,Dell,360,147,60-
8,9,9,21.0,No,high,2.6,HP,435,119,60~80
9,1,2,34.0,Yes,low,1.8,Apple,0,145,60~80
6,4,1,22.0,No,average,2.7,Asus,530,140,60~80
6,3,2,19.0,Yes,low,3.4000000000000004,Acer,335,123,60-
11,3,3,24.0,No,high,3.2,Apple,475,100,80+
9,4,0,35.0,Yes,low,4.3,Asus,985,102,80+
10,5,3,28.0,Yes,average,4.0,HP,490,105,80+
7,4,2,19.0,No,high,2.9000000000000004,Acer,515,102,60~80
7,3,0,33.0,No,low,4.3,Asus,330,106,80+
7,4,2,30.0,Yes,average,3.7,Leveno,220,104,80+
8,4,1,22.0,No,low,3.6,Asus,195,109,80+
9,2,0,30.0,Yes,low,2.8000000000000003,Leveno,350,102,60-
3,6,2,31.0,Yes,high,2.0,Dell,245,162,80+
12,7,6,31.0,No,low,3.0,HP,0,135,60-
9,2,2,34.0,No,low,3.0,Dell,680,114,60~80
6,5,4,25.0,No,average,2.3000000000000003,Dell,275,104,60~80
7,5,1,26.0,No,average,2.0,Asus,510,135,60-
8,3,2,30.0,No,average,3.4000000000000004,Asus,345,122,60-
12,8,0,30.0,Yes,high,2.0,Leveno,420,128,60-
5,1,2,23.0,Yes,high,3.5,Asus,95,119,60~80
6,11,2,21.0,Yes,high,3.9000000000000004,Apple,515,109,80+
12,7,13,23.0,Yes,average,3.6,HP,290,145,60-
8,5,4,20.0,Yes,low,3.0,Leveno,250,143,60-
8,5,0,34.0,No,high,2.1,Leveno,330,131,60-
3,6,9,22.0,Yes,high,2.5,HP,315,127,60-
6,3,9,30.0,Yes,low,2.0,Acer,830,101,60~80
9,8,6,32.0,Yes,low,4.0,Dell,700,103,80+
5,3,2,25.0,Yes,average,3.8000000000000003,Acer,800,128,80+
7,7,0,31.0,Yes,average,2.6,Apple,465,118,60-
9,5,3,21.0,No,high,2.5,Dell,920,106,80+
7,4,2,29.0,No,low,2.7,Acer,760,123,80+
7,12,1,32.0,Yes,low,2.8000000000000003,Asus,510,136,60~80
6,2,2,33.0,No,low,2.2,Dell,760,134,60~80
9,3,0,27.0,Yes,average,2.7,Asus,500,101,60~80
7,3,1,22.0,Yes,average,2.4000000000000004,Acer,560,147,60~80
8,4,0,34.0,No,high,2.6,Asus,535,146,60-
5,6,12,28.0,Yes,low,2.9000000000000004,Acer,990,142,60~80
8,7,0,32.0,No,average,4.1000000000000005,Leveno,220,104,80+
6,3,4,28.0,Yes,average,1.8,Apple,385,116,60-
9,4,8,20.0,No,average,3.0,Dell,785,106,60-
7,8,3,23.0,Yes,average,4.2,Leveno,735,153,80+
10,2,1,30.0,No,low,2.8000000000000003,Acer,590,101,60-
9,2,5,23.0,Yes,high,2.7,Acer,280,129,60-
5,2,0,29.0,No,low,2.2,Asus,990,119,60~80
6,5,11,21.0,No,low,3.5,Leveno,395,140,60~80
6,5,0,24.0,No,low,3.8000000000000003,Dell,550,116,80+
5,7,11,33.0,No,average,2.7,Leveno,605,143,60-
9,6,2,19.0,Yes,low,2.5,Apple,160,137,60-
5,5,3,26.0,No,low,2.7,Asus,725,143,60-
10,3,3,29.0,No,average,3.2,Asus,290,103,60~80
8,4,0,25.0,No,average,2.3000000000000003,HP,375,118,80+
5,2,0,25.0,No,low,3.4000000000000004,Acer,375,110,60~80
6,6,6,24.0,Yes,average,2.4000000000000004,Dell,670,119,60-
7,3,0,35.0,Yes,high,2.2,Leveno,695,104,60~80
8,4,6,29.0,No,high,4.3,Acer,685,163,80+
9,4,3,34.0,Yes,low,4.1000000000000005,Acer,560,143,80+
10,6,3,34.0,Yes,low,1.8,Apple,465,105,60-
3,1,5,19.0,No,high,2.3000000000000003,Apple,535,130,80+
7,2,7,22.0,Yes,high,2.0,Asus,440,106,60-
7,6,2,27.0,No,average,3.1,Asus,620,133,60-
7,3,2,30.0,No,average,3.6,Dell,630,130,60~80
4,3,9,20.0,Yes,high,1.9000000000000001,Acer,370,108,60-
5,7,12,21.0,No,average,2.8000000000000003,Acer,15,142,60~80
7,5,2,19.0,Yes,low,4.2,Apple,570,132,80+
12,3,4,24.0,Yes,average,4.0,Asus,465,123,80+
7,6,11,32.0,No,low,4.0,Apple,180,112,80+
8,13,9,35.0,Yes,low,4.2,Asus,725,104,80+
7,5,11,25.0,Yes,high,2.2,Leveno,65,142,60-
7,5,7,23.0,No,high,2.1,Apple,90,144,80+
10,3,2,24.0,No,average,2.1,HP,275,139,80+
7,3,1,29.0,No,average,2.9000000000000004,Asus,215,107,60-
8,8,12,24.0,No,high,2.5,Asus,430,137,60~80
7,4,3,24.0,Yes,high,2.9000000000000004,Acer,115,130,60~80
7,3,0,20.0,No,low,2.6,Apple,85,134,60~80
6,5,0,22.0,No,high,1.8,HP,100,118,60~80
7,6,12,34.0,Yes,low,2.0,HP,310,139,60-
9,8,3,23.0,No,low,2.3000000000000003,Acer,505,129,60-
5,4,5,29.0,No,low,3.3000000000000003,HP,585,142,60-
6,4,3,22.0,No,high,2.6,Acer,515,134,80+
7,7,9,24.0,No,low,2.9000000000000004,Leveno,485,102,60-
7,6,1,20.0,No,low,3.7,Dell,580,143,80+
3,3,3,33.0,Yes,high,3.9000000000000004,Dell,0,136,80+
6,3,1,33.0,Yes,low,3.2,Leveno,630,138,60~80
6,3,4,32.0,No,average,3.1,Apple,630,111,60~80
6,6,8,25.0,No,low,4.1000000000000005,Acer,300,116,80+
8,3,4,29.0,Yes,high,2.3000000000000003,Acer,0,120,60~80
5,3,4,31.0,No,average,4.2,Acer,645,147,80+
7,2,9,20.0,No,high,4.2,Dell,185,122,80+
4,4,2,33.0,No,high,2.3000000000000003,Leveno,525,146,60-
6,1,12,24.0,Yes,average,1.8,Acer,455,125,60-
7,4,5,31.0,Yes,high,3.8000000000000003,Dell,610,139,80+
6,5,3,22.0,No,low,3.8000000000000003,HP,590,103,80+
7,4,0,27.0,Yes,low,2.1,Asus,785,117,60-
8,5,4,28.0,Yes,high,2.7,Dell,560,141,60-
8,3,10,34.0,No,low,2.0,Acer,890,116,60-
8,5,2,25.0,Yes,average,4.2,Apple,45,137,80+
9,2,1,28.0,Yes,low,2.3000000000000003,Asus,375,107,60-
9,6,1,33.0,No,low,3.1,HP,270,110,60-
4,8,1,21.0,Yes,low,2.0,HP,415,120,80+
7,8,8,26.0,No,low,3.2,Dell,505,171,80+
7,3,4,20.0,No,average,3.0,Acer,325,145,80+
5,4,10,23.0,No,high,3.8000000000000003,Apple,470,114,80+
5,8,2,29.0,No,average,1.9000000000000001,Apple,280,126,60-
7,3,2,22.0,No,average,1.8,Asus,585,120,60-
11,7,2,29.0,Yes,low,2.4000000000000004,Leveno,615,120,60-
6,6,2,35.0,Yes,high,4.2,Acer,490,132,80+
6,5,0,21.0,No,average,2.6,HP,835,139,80+
6,4,6,29.0,Yes,high,1.8,HP,405,141,60-
7,7,3,20.0,Yes,high,2.9000000000000004,HP,625,149,80+
11,4,1,30.0,No,low,4.1000000000000005,Apple,485,148,80+
6,6,2,26.0,No,low,2.2,Asus,390,120,60~80
6,7,3,25.0,Yes,average,1.8,Asus,745,141,80+
6,8,10,30.0,Yes,average,2.9000000000000004,Leveno,305,145,60-
6,10,0,27.0,No,low,3.9000000000000004,Leveno,140,119,80+
8,4,1,29.0,Yes,average,3.6,Acer,705,122,80+
9,3,5,29.0,No,high,3.1,Asus,385,100,60-
12,2,2,24.0,No,low,1.9000000000000001,Apple,365,111,80+
8,3,5,32.0,No,low,2.0,Dell,690,135,60-
12,3,3,20.0,No,average,2.6,Asus,755,106,60~80
8,6,5,26.0,No,average,4.2,Apple,770,118,80+
5,5,7,28.0,No,high,3.4000000000000004,Dell,630,133,60~80
8,5,0,25.0,No,high,3.5,HP,415,120,80+
7,4,1,32.0,Yes,low,2.7,Acer,505,120,80+
9,4,0,22.0,No,average,4.3,Dell,300,123,80+
6,2,10,31.0,No,low,3.1,HP,65,140,60-
8,3,3,29.0,No,average,2.3000000000000003,Asus,385,115,60-
9,8,0,27.0,No,low,1.9000000000000001,HP,595,169,80+
6,4,2,30.0,No,high,1.9000000000000001,Acer,775,129,80+
6,5,0,28.0,No,high,1.8,Apple,135,118,80+
8,10,13,19.0,Yes,high,2.0,Acer,780,122,60-
7,5,11,29.0,Yes,average,3.7,HP,990,107,80+
4,4,2,32.0,Yes,high,4.3,Leveno,465,110,80+
5,5,3,19.0,No,low,2.5,Leveno,450,137,60~80
7,2,3,23.0,No,high,4.2,HP,920,102,80+
8,1,11,30.0,Yes,average,1.9000000000000001,HP,440,108,60-
6,6,1,22.0,No,average,3.5,Dell,435,120,60-
6,3,3,22.0,No,low,4.3,Asus,765,105,80+
7,4,13,22.0,Yes,low,4.3,Acer,470,134,80+
6,4,11,25.0,Yes,average,1.8,Asus,300,133,60-
8,3,9,24.0,No,low,1.8,HP,285,103,60-
10,2,1,34.0,Yes,high,1.9000000000000001,Acer,545,118,60~80
6,5,2,25.0,Yes,low,2.7,Asus,445,146,80+
5,5,0,31.0,No,average,3.5,Apple,135,144,80+
6,4,4,29.0,Yes,low,3.8000000000000003,Asus,310,135,80+
12,3,0,22.0,Yes,average,2.2,HP,460,123,60~80
8,6,8,30.0,No,low,2.2,HP,395,141,80+
7,5,12,26.0,No,high,3.5,Leveno,990,140,60~80
11,5,8,26.0,No,high,2.8000000000000003,Leveno,110,140,60-
7,4,10,20.0,No,average,3.5,Leveno,540,125,60-
4,5,12,34.0,No,low,3.7,Asus,465,111,80+
4,4,6,23.0,Yes,low,3.1,Apple,360,108,60-
6,2,0,33.0,No,high,3.9000000000000004,Apple,990,102,80+
7,3,13,28.0,No,average,2.6,Apple,255,145,60-
7,6,3,20.0,Yes,low,4.1000000000000005,Leveno,375,114,80+
6,3,1,29.0,No,low,3.4000000000000004,Acer,115,103,80+
8,3,1,19.0,No,high,3.7,Asus,270,120,80+
9,2,0,32.0,No,average,3.5,Asus,450,103,60~80
5,8,0,22.0,Yes,low,3.4000000000000004,Apple,295,119,80+
8,3,1,27.0,No,low,2.9000000000000004,Apple,990,145,60-
7,3,11,21.0,No,high,2.4000000000000004,Acer,365,140,60-
7,11,3,33.0,No,high,2.5,HP,295,121,80+
6,3,2,35.0,Yes,high,2.4000000000000004,Acer,515,131,60~80
12,7,13,21.0,No,average,1.8,Apple,800,149,80+
3,1,1,27.0,No,high,2.3000000000000003,Dell,400,114,80+
7,7,7,30.0,Yes,high,2.3000000000000003,Asus,535,112,60-
8,1,2,23.0,No,high,3.6,HP,270,173,80+
9,4,8,35.0,Yes,low,3.8000000000000003,Leveno,460,137,80+
8,4,1,26.0,No,average,2.1,HP,675,110,60-
7,2,5,27.0,Yes,average,2.7,Acer,390,130,60-
7,5,3,35.0,No,average,3.0,Asus,990,114,60-
7,3,0,19.0,No,low,3.5,Leveno,325,108,80+
7,7,6,26.0,Yes,average,3.8000000000000003,Apple,185,122,80+
6,3,9,23.0,Yes,high,3.0,Dell,350,141,60-
6,5,6,25.0,Yes,average,3.3000000000000003,Acer,250,126,60-
11,5,3,31.0,Yes,average,4.1000000000000005,Apple,305,119,80+
9,3,2,24.0,Yes,high,3.5,Dell,65,117,60-
9,3,0,29.0,No,average,3.3000000000000003,Dell,325,133,80+
7,6,4,30.0,No,low,3.7,Leveno,150,111,80+
6,6,0,22.0,No,average,3.0,Dell,140,148,80+
6,3,2,33.0,Yes,average,1.8,Apple,480,113,60~80
3,3,2,20.0,Yes,high,3.0,Dell,575,134,60~80
5,4,3,30.0,Yes,high,2.9000000000000004,Apple,850,134,80+
7,5,0,21.0,Yes,average,4.0,Leveno,550,115,80+
6,3,1,28.0,No,high,2.0,HP,485,134,80+
7,7,6,25.0,Yes,average,3.7,Apple,715,103,80+
7,2,9,26.0,Yes,low,2.1,Acer,440,147,60-
5,5,1,24.0,No,high,1.9000000000000001,HP,245,117,80+
7,3,3,27.0,Yes,average,3.1,Dell,610,136,60~80
9,2,0,22.0,Yes,low,2.8000000000000003,Apple,990,134,80+
6,3,0,23.0,Yes,average,2.0,Asus,115,114,80+
6,3,13,23.0,No,average,2.4000000000000004,Asus,125,106,60-
8,4,12,28.0,No,low,2.1,Acer,255,129,60-
6,2,6,29.0,Yes,high,3.3000000000000003,Leveno,700,127,60-
9,3,2,21.0,Yes,high,4.2,Leveno,920,118,80+
7,5,6,22.0,Yes,average,3.3000000000000003,Acer,840,128,60-
8,3,2,32.0,No,average,2.1,Asus,140,121,60~80
6,4,6,29.0,Yes,low,2.1,Dell,845,116,60~80
10,5,0,33.0,No,high,1.2000000000000002,Asus,470,123,60~80
6,3,12,35.0,No,high,3.6,Apple,665,115,80+
6,3,0,33.0,No,high,3.0,Acer,575,115,60-
4,7,0,21.0,No,low,3.3000000000000003,Dell,295,148,60~80
7,8,4,22.0,Yes,high,3.0,Dell,745,108,60~80
7,4,2,29.0,Yes,high,1.9000000000000001,Leveno,525,109,60-
7,5,5,32.0,No,low,4.0,Leveno,110,143,80+
7,5,11,34.0,No,high,4.1000000000000005,Leveno,985,107,80+
3,6,13,23.0,Yes,high,2.1,Acer,605,133,60-
4,3,2,29.0,No,average,2.4000000000000004,Acer,860,139,60~80
4,5,1,22.0,No,high,2.5,Dell,580,112,80+
5,6,9,35.0,Yes,low,3.2,Leveno,470,123,60-
6,4,0,25.0,No,high,3.8000000000000003,Apple,625,121,80+
8,3,10,26.0,Yes,low,4.3,Leveno,330,141,80+
6,6,1,28.0,No,low,3.3000000000000003,Acer,290,120,60-
8,4,4,23.0,No,average,2.1,Apple,720,130,80+
7,2,0,34.0,No,average,3.0,Acer,755,147,60~80
6,3,2,24.0,No,average,3.6,Leveno,270,111,60~80
8,5,2,28.0,Yes,high,1.8,HP,620,123,60-
5,5,0,28.0,No,low,3.5,Acer,285,100,60~80
6,3,2,35.0,No,low,4.1000000000000005,Acer,845,112,80+
6,4,2,27.0,No,low,3.0,HP,535,109,80+
5,4,3,34.0,Yes,high,3.3000000000000003,Dell,490,170,80+
7,4,2,30.0,Yes,low,3.4000000000000004,Apple,0,118,60-
7,4,1,22.0,Yes,low,4.0,HP,490,107,80+
6,4,2,28.0,No,average,3.9000000000000004,HP,210,141,80+
8,3,9,23.0,Yes,average,2.8000000000000003,Acer,490,113,60-
7,4,5,27.0,No,average,2.1,Leveno,620,145,60-
7,3,0,29.0,No,high,2.2,Leveno,780,136,60-
5,5,7,21.0,No,low,2.5,HP,230,128,80+
8,3,2,29.0,Yes,high,1.5,Dell,435,100,60-
9,6,13,35.0,No,average,2.4000000000000004,Dell,810,113,60-
9,3,0,22.0,Yes,average,2.4000000000000004,Dell,600,107,60-
8,6,8,27.0,Yes,high,2.9000000000000004,Apple,440,116,80+
8,5,2,35.0,Yes,high,2.0,HP,650,149,60~80
5,3,1,23.0,Yes,high,2.1,Asus,360,119,60-
8,6,0,25.0,No,low,2.5,Dell,255,124,80+
6,8,0,28.0,No,high,2.7,Asus,555,146,60~80
7,4,4,24.0,No,low,3.6,Leveno,605,130,80+
7,3,4,34.0,Yes,low,4.3,HP,320,126,80+
8,3,11,24.0,Yes,high,4.3,Dell,550,112,80+
9,7,3,33.0,Yes,low,2.7,Acer,835,123,80+
7,7,2,30.0,Yes,low,2.2,Apple,315,140,60~80
11,3,3,22.0,Yes,average,2.8000000000000003,Asus,370,116,60-
8,4,0,20.0,Yes,average,3.1,Dell,670,112,60~80
9,7,0,31.0,Yes,high,2.5,Asus,480,120,80+
10,3,0,23.0,No,average,1.9000000000000001,Dell,485,112,80+
8,6,6,31.0,Yes,average,3.4000000000000004,Asus,515,142,60-
7,5,4,29.0,Yes,high,3.4000000000000004,Dell,40,118,60-
8,4,0,28.0,Yes,high,3.6,Dell,0,113,60~80
8,3,8,29.0,Yes,average,1.9000000000000001,HP,635,121,60-
8,6,0,23.0,No,high,3.9000000000000004,Apple,645,125,80+
8,4,2,25.0,No,low,4.2,Apple,690,113,80+
8,4,2,23.0,Yes,low,3.4000000000000004,Dell,765,118,80+
7,3,12,30.0,Yes,average,4.1000000000000005,HP,600,102,80+
6,2,9,33.0,No,high,4.2,Leveno,490,123,80+
7,4,5,27.0,Yes,low,4.3,Leveno,500,102,80+
6,4,3,32.0,No,low,2.6,Asus,510,127,60~80
9,11,12,24.0,Yes,average,2.2,Acer,770,107,60-
4,2,1,28.0,No,low,3.4000000000000004,Asus,660,129,60-
7,6,1,31.0,No,average,1.8,Apple,485,122,80+
8,7,0,33.0,Yes,low,2.4000000000000004,Dell,720,120,60-
4,3,2,35.0,No,low,4.1000000000000005,Acer,990,140,80+
5,5,10,29.0,Yes,low,4.0,Dell,620,147,80+
7,3,3,27.0,No,low,3.5,Asus,615,101,60-
7,5,3,26.0,No,high,4.3,Acer,735,100,80+
7,3,2,31.0,Yes,high,3.5,Apple,600,138,80+
6,5,4,34.0,Yes,average,2.7,Dell,650,149,60-
11,3,1,28.0,No,average,2.2,Apple,625,153,80+
10,3,0,29.0,Yes,high,2.1,Apple,745,138,80+
12,5,13,19.0,Yes,low,2.1,Leveno,340,101,60-
7,8,6,27.0,Yes,low,2.6,Dell,350,126,60-
8,3,10,34.0,No,average,2.3000000000000003,HP,545,121,60-
9,5,1,19.0,No,high,3.4000000000000004,Apple,630,124,80+
7,3,5,26.0,Yes,low,3.7,Asus,815,144,80+
6,6,3,29.0,Yes,high,2.2,HP,670,116,60-
6,6,10,20.0,No,low,3.7,Acer,625,117,80+
7,4,1,28.0,Yes,average,2.2,HP,580,107,60~80
8,4,0,32.0,Yes,average,3.5,Apple,505,117,60~80
8,5,7,27.0,Yes,average,1.8,Dell,320,141,60-
6,3,6,20.0,No,average,3.5,Leveno,250,100,60-
6,14,0,28.0,No,average,3.6,Acer,335,126,60-
6,7,2,23.0,No,low,2.7,Dell,425,146,80+
7,7,11,34.0,Yes,low,2.1,HP,240,178,80+
6,6,2,28.0,Yes,low,4.1000000000000005,Asus,225,107,80+
7,5,1,34.0,Yes,low,3.2,Dell,600,128,80+
6,6,1,28.0,Yes,high,3.4000000000000004,Leveno,720,130,60~80
7,7,10,22.0,No,low,1.9000000000000001,HP,405,129,60-
7,5,2,19.0,Yes,average,1.9000000000000001,HP,490,107,80+
8,3,11,27.0,Yes,average,3.3000000000000003,Asus,845,122,60-
8,3,5,27.0,Yes,average,3.4000000000000004,Leveno,470,112,60-
6,6,1,28.0,Yes,average,2.2,Acer,330,138,60~80
11,6,11,26.0,Yes,average,2.0,Leveno,885,121,60-
7,3,3,24.0,Yes,average,3.4000000000000004,Asus,155,128,60~80
8,4,3,28.0,No,low,2.7,Asus,905,136,60-
8,3,1,21.0,Yes,low,3.3000000000000003,Asus,585,139,60-
6,7,3,20.0,Yes,average,2.2,Dell,990,145,60~80
3,5,1,33.0,Yes,average,3.4000000000000004,Apple,320,114,60~80
6,5,5,20.0,No,average,4.3,Acer,605,105,80+
4,4,2,19.0,No,average,4.3,HP,480,135,80+
